,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
91,2204.5,4792,"55,4","14,99","12,45","5,37",2021-10-01 12:16:15,Odenplan,2021-10-01,DiSC,20211001-2
92,2214.5,5034,"53,4","15,13","12,42","5,57",2021-10-01 12:16:25,Odenplan,2021-10-01,DiSC,20211001-2
93,2224.5,5046,"53,9","15,32","12,61","5,6",2021-10-01 12:16:35,Odenplan,2021-10-01,DiSC,20211001-2
94,2234.5,4745,"55,1","14,77","12,25","5,31",2021-10-01 12:16:45,Odenplan,2021-10-01,DiSC,20211001-2
95,2244.5,4780,"53,3","14,34","11,76","5,29",2021-10-01 12:16:55,Odenplan,2021-10-01,DiSC,20211001-2
96,2254.5,4846,"53,9","14,71","12,12","5,38",2021-10-01 12:17:05,Odenplan,2021-10-01,DiSC,20211001-2
97,2264.5,5099,"52,9","15,16","12,4","5,63",2021-10-01 12:17:15,Odenplan,2021-10-01,DiSC,20211001-2
98,2274.5,4852,"54,3","14,83","12,24","5,4",2021-10-01 12:17:25,Odenplan,2021-10-01,DiSC,20211001-2
99,2284.5,4959,"52,9","14,73","12,04","5,47",2021-10-01 12:17:35,Odenplan,2021-10-01,DiSC,20211001-2
100,2294.5,4835,54,"14,71","12,12","5,37",2021-10-01 12:17:45,Odenplan,2021-10-01,DiSC,20211001-2
101,2304.5,5046,"52,4","14,86","12,11","5,55",2021-10-01 12:17:55,Odenplan,2021-10-01,DiSC,20211001-2
102,2314.5,5026,"52,6","14,84","12,12","5,54",2021-10-01 12:18:05,Odenplan,2021-10-01,DiSC,20211001-2
103,2324.5,4906,"54,3",15,"12,38","5,46",2021-10-01 12:18:15,Odenplan,2021-10-01,DiSC,20211001-2
104,2334.5,4964,53,"14,79","12,1","5,48",2021-10-01 12:18:25,Odenplan,2021-10-01,DiSC,20211001-2
105,2344.5,4882,"53,6","14,72","12,1","5,41",2021-10-01 12:18:35,Odenplan,2021-10-01,DiSC,20211001-2
106,2354.5,5119,"53,4","15,38","12,62","5,67",2021-10-01 12:18:45,Odenplan,2021-10-01,DiSC,20211001-2
107,2364.5,5043,"53,7","15,23","12,51","5,59",2021-10-01 12:18:55,Odenplan,2021-10-01,DiSC,20211001-2
108,2374.5,5167,"54,5","15,86","13,1","5,76",2021-10-01 12:19:05,Odenplan,2021-10-01,DiSC,20211001-2
109,2384.5,5105,"53,7","15,44","12,7","5,66",2021-10-01 12:19:15,Odenplan,2021-10-01,DiSC,20211001-2
110,2394.5,5359,"52,9","15,93","13,03","5,91",2021-10-01 12:19:25,Odenplan,2021-10-01,DiSC,20211001-2
111,2404.5,5074,"54,4","15,56","12,85","5,65",2021-10-01 12:19:35,Odenplan,2021-10-01,DiSC,20211001-2
112,2414.5,5014,"53,8","15,17","12,48","5,56",2021-10-01 12:19:45,Odenplan,2021-10-01,DiSC,20211001-2
113,2424.5,4786,"55,7","15,07","12,54","5,38",2021-10-01 12:19:55,Odenplan,2021-10-01,DiSC,20211001-2
114,2434.5,4969,"54,8","15,37","12,73","5,55",2021-10-01 12:20:05,Odenplan,2021-10-01,DiSC,20211001-2
115,2444.5,4985,"53,9","15,13","12,46","5,54",2021-10-01 12:20:15,Odenplan,2021-10-01,DiSC,20211001-2
116,2454.5,5243,"52,2","15,34","12,49","5,76",2021-10-01 12:20:25,Odenplan,2021-10-01,DiSC,20211001-2
117,2464.5,4738,56,15,"12,51","5,33",2021-10-01 12:20:35,Odenplan,2021-10-01,DiSC,20211001-2
118,2474.5,5008,"52,6","14,78","12,06","5,52",2021-10-01 12:20:45,Odenplan,2021-10-01,DiSC,20211001-2
119,2484.5,4901,"53,7","14,8","12,16","5,43",2021-10-01 12:20:55,Odenplan,2021-10-01,DiSC,20211001-2
120,2494.5,5121,"52,2","14,99","12,2","5,62",2021-10-01 12:21:05,Odenplan,2021-10-01,DiSC,20211001-2
121,2504.5,4764,"55,5","14,95","12,43","5,35",2021-10-01 12:21:15,Odenplan,2021-10-01,DiSC,20211001-2
122,2514.5,5046,"53,1","15,06","12,34","5,58",2021-10-01 12:21:25,Odenplan,2021-10-01,DiSC,20211001-2
123,2524.5,5083,"52,8","15,08","12,33","5,61",2021-10-01 12:21:35,Odenplan,2021-10-01,DiSC,20211001-2
124,2534.5,4913,"54,4","15,06","12,44","5,47",2021-10-01 12:21:45,Odenplan,2021-10-01,DiSC,20211001-2
125,2544.5,4799,"54,9","14,86","12,31","5,36",2021-10-01 12:21:55,Odenplan,2021-10-01,DiSC,20211001-2
126,2554.5,5020,"52,3","14,72","11,99","5,52",2021-10-01 12:22:05,Odenplan,2021-10-01,DiSC,20211001-2
127,2564.5,4689,"55,7","14,74","12,27","5,26",2021-10-01 12:22:15,Odenplan,2021-10-01,DiSC,20211001-2
128,2574.5,5553,"49,1","15,19","12,08","5,98",2021-10-01 12:22:25,Odenplan,2021-10-01,DiSC,20211001-2
129,2584.5,4760,"53,9","14,44","11,89","5,29",2021-10-01 12:22:35,Odenplan,2021-10-01,DiSC,20211001-2
130,2594.5,4613,"56,2","14,66","12,24","5,2",2021-10-01 12:22:45,Odenplan,2021-10-01,DiSC,20211001-2
131,2604.5,4714,"54,1","14,36","11,83","5,24",2021-10-01 12:22:55,Odenplan,2021-10-01,DiSC,20211001-2
132,2614.5,4985,"53,3","14,93","12,25","5,52",2021-10-01 12:23:05,Odenplan,2021-10-01,DiSC,20211001-2
133,2624.5,4909,"54,2","14,99","12,37","5,46",2021-10-01 12:23:15,Odenplan,2021-10-01,DiSC,20211001-2
134,2634.5,4738,"54,6","14,59","12,07","5,29",2021-10-01 12:23:25,Odenplan,2021-10-01,DiSC,20211001-2
135,2644.5,4821,"52,4","14,18","11,57","5,3",2021-10-01 12:23:35,Odenplan,2021-10-01,DiSC,20211001-2
136,2654.5,5005,"53,3","15,01","12,31","5,54",2021-10-01 12:23:45,Odenplan,2021-10-01,DiSC,20211001-2
137,2664.5,4829,"55,1","15,01","12,44","5,4",2021-10-01 12:23:55,Odenplan,2021-10-01,DiSC,20211001-2
138,2674.5,4739,"55,7","14,91","12,41","5,32",2021-10-01 12:24:05,Odenplan,2021-10-01,DiSC,20211001-2
139,2684.5,4964,"54,4","15,22","12,57","5,53",2021-10-01 12:24:15,Odenplan,2021-10-01,DiSC,20211001-2
140,2694.5,4798,"54,7","14,8","12,25","5,36",2021-10-01 12:24:25,Odenplan,2021-10-01,DiSC,20211001-2
141,2704.5,4967,54,"15,1","12,44","5,52",2021-10-01 12:24:35,Odenplan,2021-10-01,DiSC,20211001-2
142,2714.5,5134,"53,6","15,48","12,72","5,69",2021-10-01 12:24:45,Odenplan,2021-10-01,DiSC,20211001-2
143,2724.5,4888,"55,4","15,28","12,7","5,48",2021-10-01 12:24:55,Odenplan,2021-10-01,DiSC,20211001-2
144,2734.5,5116,"54,5","15,7","12,97","5,7",2021-10-01 12:25:05,Odenplan,2021-10-01,DiSC,20211001-2
145,2744.5,4976,55,"15,45","12,8","5,56",2021-10-01 12:25:15,Odenplan,2021-10-01,DiSC,20211001-2
146,2754.5,5342,"54,1","16,28","13,42","5,94",2021-10-01 12:25:25,Odenplan,2021-10-01,DiSC,20211001-2
147,2764.5,5311,"54,3","16,24","13,4","5,91",2021-10-01 12:25:35,Odenplan,2021-10-01,DiSC,20211001-2
148,2774.5,5292,"54,8","16,34","13,53","5,91",2021-10-01 12:25:45,Odenplan,2021-10-01,DiSC,20211001-2
149,2784.5,5342,56,"16,93","14,11","6,01",2021-10-01 12:25:55,Odenplan,2021-10-01,DiSC,20211001-2
150,2794.5,5414,"55,3","16,91","14,04","6,06",2021-10-01 12:26:05,Odenplan,2021-10-01,DiSC,20211001-2
151,2804.5,5211,"56,6","16,69","13,96","5,88",2021-10-01 12:26:15,Odenplan,2021-10-01,DiSC,20211001-2
152,2814.5,5059,"56,5","16,19","13,54","5,71",2021-10-01 12:26:25,Odenplan,2021-10-01,DiSC,20211001-2
153,2824.5,5038,"55,5","15,81","13,15","5,65",2021-10-01 12:26:35,Odenplan,2021-10-01,DiSC,20211001-2
154,1204.5,4656,"42,9","10,96","8,25","4,79",2021-10-01 11:59:35,Rådmansgatan,2021-10-01,DiSC,20211001-2
155,1214.5,4155,"49,9","11,57","9,26","4,5",2021-10-01 11:59:45,Rådmansgatan,2021-10-01,DiSC,20211001-2
156,1224.5,4021,"51,5","11,6","9,4","4,4",2021-10-01 11:59:55,Rådmansgatan,2021-10-01,DiSC,20211001-2
157,1234.5,3969,"52,7","11,74","9,6","4,38",2021-10-01 12:00:05,Rådmansgatan,2021-10-01,DiSC,20211001-2
158,1244.5,3943,"51,1","11,29","9,12","4,3",2021-10-01 12:00:15,Rådmansgatan,2021-10-01,DiSC,20211001-2
159,1254.5,3676,"53,6","11,08","9,11","4,08",2021-10-01 12:00:25,Rådmansgatan,2021-10-01,DiSC,20211001-2
160,1264.5,3776,"52,6","11,15","9,1","4,16",2021-10-01 12:00:35,Rådmansgatan,2021-10-01,DiSC,20211001-2
161,1274.5,3425,"55,5","10,73","8,92","3,84",2021-10-01 12:00:45,Rådmansgatan,2021-10-01,DiSC,20211001-2
162,1284.5,3259,"57,1","10,55","8,85","3,69",2021-10-01 12:00:55,Rådmansgatan,2021-10-01,DiSC,20211001-2
163,1294.5,3395,57,"10,97","9,2","3,84",2021-10-01 12:01:05,Rådmansgatan,2021-10-01,DiSC,20211001-2
164,1304.5,3426,56,"10,86","9,06","3,86",2021-10-01 12:01:15,Rådmansgatan,2021-10-01,DiSC,20211001-2
165,1314.5,3387,"55,4","10,6","8,81","3,8",2021-10-01 12:01:25,Rådmansgatan,2021-10-01,DiSC,20211001-2
166,1324.5,3798,"51,7","11,01","8,94","4,16",2021-10-01 12:01:35,Rådmansgatan,2021-10-01,DiSC,20211001-2
167,94.5,3311,"56,3","10,54","8,8","3,73",2021-10-01 11:41:05,Slussen,2021-10-01,DiSC,20211001-2
168,104.5,3376,"54,8","10,43","8,64","3,77",2021-10-01 11:41:15,Slussen,2021-10-01,DiSC,20211001-2
169,114.5,3485,"54,3","10,67","8,81","3,88",2021-10-01 11:41:25,Slussen,2021-10-01,DiSC,20211001-2
170,124.5,3744,"51,9","10,9","8,86","4,11",2021-10-01 11:41:35,Slussen,2021-10-01,DiSC,20211001-2
171,134.5,3385,"55,8","10,67","8,89","3,8",2021-10-01 11:41:45,Slussen,2021-10-01,DiSC,20211001-2
172,144.5,3452,55,"10,71","8,88","3,86",2021-10-01 11:41:55,Slussen,2021-10-01,DiSC,20211001-2
173,614.5,2674,"59,9","9,12","7,77","3,08",2021-10-01 11:49:45,T-Centralen,2021-10-01,DiSC,20211001-2
174,624.5,2951,"55,9","9,32","7,77","3,32",2021-10-01 11:49:55,T-Centralen,2021-10-01,DiSC,20211001-2
175,634.5,3116,"56,9","10,03","8,41","3,52",2021-10-01 11:50:05,T-Centralen,2021-10-01,DiSC,20211001-2
176,644.5,3191,"55,1","9,93","8,24","3,57",2021-10-01 11:50:15,T-Centralen,2021-10-01,DiSC,20211001-2
177,654.5,3017,57,"9,75","8,18","3,42",2021-10-01 11:50:25,T-Centralen,2021-10-01,DiSC,20211001-2
178,664.5,3086,"55,5","9,67","8,04","3,46",2021-10-01 11:50:35,T-Centralen,2021-10-01,DiSC,20211001-2
179,674.5,4664,"48,9","12,71","10,1","5,01",2021-10-01 11:50:45,T-Centralen,2021-10-01,DiSC,20211001-2
180,684.5,4812,"49,5","13,29","10,61","5,19",2021-10-01 11:50:55,T-Centralen,2021-10-01,DiSC,20211001-2
181,694.5,4920,"48,9","13,39","10,64","5,29",2021-10-01 11:51:05,T-Centralen,2021-10-01,DiSC,20211001-2
182,704.5,5751,"43,5","13,75","10,41","5,94",2021-10-01 11:51:15,T-Centralen,2021-10-01,DiSC,20211001-2
183,714.5,4698,"49,6","13,01","10,4","5,08",2021-10-01 11:51:25,T-Centralen,2021-10-01,DiSC,20211001-2
184,724.5,4048,"52,3","11,88","9,68","4,45",2021-10-01 11:51:35,T-Centralen,2021-10-01,DiSC,20211001-2
185,734.5,4436,"50,1","12,41","9,96","4,81",2021-10-01 11:51:45,T-Centralen,2021-10-01,DiSC,20211001-2
186,744.5,3954,"52,2","11,59","9,44","4,35",2021-10-01 11:51:55,T-Centralen,2021-10-01,DiSC,20211001-2
187,754.5,3263,"55,3","10,2","8,48","3,66",2021-10-01 11:52:05,T-Centralen,2021-10-01,DiSC,20211001-2
188,764.5,3054,56,"9,68","8,08","3,44",2021-10-01 11:52:15,T-Centralen,2021-10-01,DiSC,20211001-2
189,774.5,3722,"51,7","10,78","8,75","4,08",2021-10-01 11:52:25,T-Centralen,2021-10-01,DiSC,20211001-2
190,784.5,3860,"51,3","11,1","8,98","4,22",2021-10-01 11:52:35,T-Centralen,2021-10-01,DiSC,20211001-2
