,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
67,694.5,4947,"56,1","15,69","13,09","5,57",2021-09-29 07:32:54,Skanstull,2021-09-29,DiSC,20210929-1
68,704.5,5347,"54,8","16,51","13,67","5,97",2021-09-29 07:33:04,Skanstull,2021-09-29,DiSC,20210929-1
69,714.5,6255,"54,1","19,08","15,72","6,96",2021-09-29 07:33:14,Skanstull,2021-09-29,DiSC,20210929-1
70,724.5,5292,"59,5","17,92","15,22","6,08",2021-09-29 07:33:24,Skanstull,2021-09-29,DiSC,20210929-1
71,1054.5,4821,"56,7","15,49","12,97","5,45",2021-09-29 07:38:54,Slussen,2021-09-29,DiSC,20210929-1
72,1064.5,4603,"58,5","15,3","12,94","5,26",2021-09-29 07:39:04,Slussen,2021-09-29,DiSC,20210929-1
73,1074.5,4569,"58,3","15,12","12,77","5,21",2021-09-29 07:39:14,Slussen,2021-09-29,DiSC,20210929-1
74,1084.5,4579,"57,4","14,89","12,51","5,19",2021-09-29 07:39:24,Slussen,2021-09-29,DiSC,20210929-1
75,1094.5,4716,"55,4","14,75","12,25","5,29",2021-09-29 07:39:34,Slussen,2021-09-29,DiSC,20210929-1
76,1104.5,4299,"57,6","14,04","11,82","4,88",2021-09-29 07:39:44,Slussen,2021-09-29,DiSC,20210929-1
77,1114.5,4234,"58,6","14,09","11,92","4,84",2021-09-29 07:39:54,Slussen,2021-09-29,DiSC,20210929-1
78,1124.5,4195,59,"14,07","11,93","4,81",2021-09-29 07:40:04,Slussen,2021-09-29,DiSC,20210929-1
79,1134.5,4257,"58,1","14,04","11,84","4,85",2021-09-29 07:40:14,Slussen,2021-09-29,DiSC,20210929-1
80,1144.5,4246,"59,3","14,32","12,16","4,87",2021-09-29 07:40:24,Slussen,2021-09-29,DiSC,20210929-1
81,1154.5,4450,"57,2","14,43","12,11","5,04",2021-09-29 07:40:34,Slussen,2021-09-29,DiSC,20210929-1
82,1164.5,4770,"56,6","15,27","12,78","5,38",2021-09-29 07:40:44,Slussen,2021-09-29,DiSC,20210929-1
83,1644.5,2831,"63,9","10,38","9,01","3,34",2021-09-29 07:48:44,T-Centralen,2021-09-29,DiSC,20210929-1
84,1654.5,2857,64,"10,49","9,11","3,37",2021-09-29 07:48:54,T-Centralen,2021-09-29,DiSC,20210929-1
85,1664.5,2912,"62,4","10,4","8,97","3,4",2021-09-29 07:49:04,T-Centralen,2021-09-29,DiSC,20210929-1
86,1674.5,2873,"61,8","10,14","8,72","3,34",2021-09-29 07:49:14,T-Centralen,2021-09-29,DiSC,20210929-1
87,1684.5,2643,"64,3","9,77","8,49","3,12",2021-09-29 07:49:24,T-Centralen,2021-09-29,DiSC,20210929-1
88,1694.5,2797,"63,7","10,21","8,85","3,29",2021-09-29 07:49:34,T-Centralen,2021-09-29,DiSC,20210929-1
89,1704.5,2819,"63,8","10,31","8,95","3,32",2021-09-29 07:49:44,T-Centralen,2021-09-29,DiSC,20210929-1
90,1714.5,3038,"59,4","10,28","8,74","3,49",2021-09-29 07:49:54,T-Centralen,2021-09-29,DiSC,20210929-1
