,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
30,1514.5,3896,"49,1","10,67","8,49","4,2",2021-10-12 08:13:20,Odenplan,2021-10-12,DiSC,20211012-2
31,1524.5,3555,"51,5","10,26","8,32","3,89",2021-10-12 08:13:30,Odenplan,2021-10-12,DiSC,20211012-2
32,1534.5,3852,"49,9","10,73","8,6","4,17",2021-10-12 08:13:40,Odenplan,2021-10-12,DiSC,20211012-2
33,1544.5,3800,"50,3","10,68","8,58","4,12",2021-10-12 08:13:50,Odenplan,2021-10-12,DiSC,20211012-2
34,1554.5,3716,"50,6","10,5","8,46","4,04",2021-10-12 08:14:00,Odenplan,2021-10-12,DiSC,20211012-2
35,1564.5,3902,"49,8","10,84","8,67","4,22",2021-10-12 08:14:10,Odenplan,2021-10-12,DiSC,20211012-2
36,1234.5,3418,"47,4","8,99","7,06","3,64",2021-10-12 08:08:40,St Eriksplan,2021-10-12,DiSC,20211012-2
37,1244.5,3769,"44,5","9,24","7,07","3,92",2021-10-12 08:08:50,St Eriksplan,2021-10-12,DiSC,20211012-2
38,1254.5,3636,"47,6","9,61","7,56","3,87",2021-10-12 08:09:00,St Eriksplan,2021-10-12,DiSC,20211012-2
39,1264.5,3491,"47,5","9,21","7,24","3,72",2021-10-12 08:09:10,St Eriksplan,2021-10-12,DiSC,20211012-2
40,1274.5,3377,"47,3","8,87","6,96","3,59",2021-10-12 08:09:20,St Eriksplan,2021-10-12,DiSC,20211012-2
41,1284.5,3811,"43,4","9,09","6,88","3,93",2021-10-12 08:09:30,St Eriksplan,2021-10-12,DiSC,20211012-2
42,1294.5,3783,"44,2","9,21","7,03","3,93",2021-10-12 08:09:40,St Eriksplan,2021-10-12,DiSC,20211012-2
43,1304.5,3688,"44,5","9,05","6,93","3,84",2021-10-12 08:09:50,St Eriksplan,2021-10-12,DiSC,20211012-2
44,1314.5,3614,"45,6","9,1","7,04","3,79",2021-10-12 08:10:00,St Eriksplan,2021-10-12,DiSC,20211012-2
45,1324.5,3567,"46,8","9,26","7,23","3,78",2021-10-12 08:10:10,St Eriksplan,2021-10-12,DiSC,20211012-2
46,1334.5,3500,"49,4","9,63","7,69","3,78",2021-10-12 08:10:20,St Eriksplan,2021-10-12,DiSC,20211012-2
47,1344.5,3608,"47,6","9,55","7,51","3,85",2021-10-12 08:10:30,St Eriksplan,2021-10-12,DiSC,20211012-2
48,1354.5,3675,"45,5","9,24","7,13","3,86",2021-10-12 08:10:40,St Eriksplan,2021-10-12,DiSC,20211012-2
49,714.5,16101,"28,5","24,08","14,62",14,2021-10-12 08:00:00,Thorildsplan,2021-10-12,DiSC,20211012-2
50,724.5,15493,"28,5","23,14","14,05","13,47",2021-10-12 08:00:10,Thorildsplan,2021-10-12,DiSC,20211012-2
51,734.5,14843,27,"20,9","12,28","12,58",2021-10-12 08:00:20,Thorildsplan,2021-10-12,DiSC,20211012-2
52,744.5,16853,"24,4","21,2","11,65","13,56",2021-10-12 08:00:30,Thorildsplan,2021-10-12,DiSC,20211012-2
53,754.5,17274,"23,7","21,05","11,34","13,68",2021-10-12 08:00:40,Thorildsplan,2021-10-12,DiSC,20211012-2
54,764.5,15754,"23,8","19,26","10,4","12,5",2021-10-12 08:00:50,Thorildsplan,2021-10-12,DiSC,20211012-2
55,774.5,15278,"24,5","19,33","10,66","12,32",2021-10-12 08:01:00,Thorildsplan,2021-10-12,DiSC,20211012-2
56,784.5,14049,"24,8",18,"10,01","11,4",2021-10-12 08:01:10,Thorildsplan,2021-10-12,DiSC,20211012-2
57,794.5,13874,"24,9","17,9","9,99","11,29",2021-10-12 08:01:20,Thorildsplan,2021-10-12,DiSC,20211012-2
58,804.5,14954,"24,6","18,98","10,49","12,08",2021-10-12 08:01:30,Thorildsplan,2021-10-12,DiSC,20211012-2
59,814.5,15817,"25,7","21,1","12,01","13,08",2021-10-12 08:01:40,Thorildsplan,2021-10-12,DiSC,20211012-2
60,824.5,15644,"25,4","20,62","11,65","12,86",2021-10-12 08:01:50,Thorildsplan,2021-10-12,DiSC,20211012-2
61,834.5,14199,26,"19,17","10,99","11,81",2021-10-12 08:02:00,Thorildsplan,2021-10-12,DiSC,20211012-2
