STM32_v0.1,,,SPS30_SN:929CAFA7A7A481D6
Counter,Latitude,Longitude,gpsUpdated,Speed,Altitude,Satellites,Date,Time,Millis,PM1.0,PM2.5,PM4.0,PM10,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC4.0,NC10,TypicalParticleSize,TVOC,eCO2,BatteryVIN
598,59.346826,18.066203,1,0.0,45.7,8,20210621,81344,616116,16.51,21.82,25.35,26.05,29.96,47.16,102.85,126.51,131.51,132.39,132.54,0.72,0,0,3.78
599,59.346826,18.066203,1,0.0,45.7,8,20210621,81345,617124,16.43,21.68,25.17,25.87,29.95,47.26,102.38,125.88,130.84,131.70,131.86,0.72,0,0,3.78
600,59.346826,18.066203,1,0.0,45.6,8,20210621,81346,618132,16.40,21.62,25.08,25.77,29.98,47.42,102.26,125.68,130.60,131.46,131.61,0.72,0,0,3.77
601,59.346826,18.066203,1,0.0,45.6,8,20210621,81347,619140,16.35,21.52,24.95,25.64,29.96,47.54,102.01,125.32,130.19,131.05,131.20,0.72,0,0,3.78
602,59.346826,18.066203,1,0.0,45.6,8,20210621,81348,620143,16.32,21.47,24.89,25.57,29.99,47.67,101.90,125.15,130.00,130.85,131.00,0.72,0,0,3.78
603,59.346826,18.066203,1,0.0,45.5,8,20210621,81349,621151,16.33,21.46,24.86,25.54,30.01,47.76,101.96,125.20,130.03,130.88,131.03,0.72,0,0,3.77
604,59.346826,18.066203,1,0.0,45.5,8,20210621,81350,622159,16.36,21.48,24.86,25.54,30.01,47.72,102.24,125.49,130.30,131.14,131.29,0.71,0,0,3.77
605,59.346826,18.066203,1,0.0,45.5,8,20210621,81351,623162,16.42,21.54,24.92,25.60,29.99,47.67,102.65,125.97,130.78,131.62,131.77,0.72,0,0,3.77
606,59.346826,18.066203,1,0.0,45.5,8,20210621,81352,624170,16.51,21.64,25.02,25.70,29.98,47.68,103.30,126.72,131.53,132.37,132.52,0.71,0,0,3.78
607,59.346826,18.066201,1,0.0,45.4,8,20210621,81353,625178,16.65,21.80,25.19,25.87,30.01,47.68,104.17,127.75,132.58,133.42,133.58,0.72,0,0,3.77
608,59.346826,18.066201,1,0.0,45.4,8,20210621,81354,626186,16.73,21.89,25.28,25.96,30.01,47.72,104.75,128.43,133.26,134.11,134.26,0.72,0,0,3.77
609,59.346826,18.066201,1,0.0,45.4,8,20210621,81355,627190,16.80,21.96,25.36,26.04,30.03,47.90,105.19,128.94,133.79,134.63,134.79,0.73,0,0,3.77
610,59.346826,18.066201,1,0.0,45.4,8,20210621,81356,628198,16.85,22.02,25.42,26.10,30.04,48.09,105.51,129.32,134.17,135.02,135.17,0.73,0,0,3.78
611,59.346826,18.066201,1,0.0,45.4,8,20210621,81357,629206,16.84,22.00,25.40,26.07,30.02,48.38,105.48,129.28,134.11,134.96,135.11,0.74,0,0,3.77
612,59.346826,18.066201,1,0.0,45.5,8,0,81359,630214,16.83,21.98,25.37,26.04,30.04,48.71,105.43,129.19,134.02,134.86,135.02,0.74,0,0,3.78
613,59.346826,18.066201,1,0.0,45.5,8,0,81400,631221,16.77,21.90,25.27,25.94,30.05,48.97,105.09,128.77,133.58,134.42,134.57,0.73,0,0,3.78
614,59.346826,18.066199,1,0.0,45.5,8,0,81401,632222,16.69,21.79,25.14,25.81,30.05,49.08,104.59,128.15,132.92,133.75,133.91,0.74,0,0,3.77
615,59.346826,18.066199,1,0.0,45.5,8,0,81402,633223,16.73,21.84,25.20,25.87,30.12,49.18,104.87,128.48,133.26,134.10,134.25,0.73,0,0,3.77
616,59.346826,18.066199,1,0.0,45.5,8,0,81403,634230,16.74,21.84,25.19,25.86,30.08,49.19,104.98,128.59,133.36,134.19,134.35,0.72,0,0,3.77
617,59.346826,18.066199,1,0.0,45.5,8,0,81404,635231,16.82,21.93,25.29,25.96,30.11,49.14,105.49,129.20,133.99,134.82,134.97,0.73,0,0,3.77
618,59.346826,18.066199,1,0.0,45.5,8,0,81405,636232,16.93,22.06,25.42,26.09,30.11,49.08,106.19,130.03,134.83,135.67,135.82,0.73,0,0,3.77
619,59.346826,18.066199,1,0.0,45.5,8,0,81406,637233,17.06,22.21,25.58,26.26,30.07,49.06,107.03,131.03,135.85,136.69,136.84,0.72,0,0,3.77
620,59.346826,18.066197,1,0.0,45.4,8,0,81407,638241,17.13,22.29,25.67,26.35,30.12,49.13,107.50,131.59,136.41,137.26,137.41,0.72,0,0,3.77
621,59.346826,18.066197,1,0.0,45.4,8,0,81408,639242,17.22,22.40,25.79,26.47,30.10,49.22,108.14,132.35,137.19,138.03,138.19,0.72,0,0,3.77
622,59.346826,18.066197,1,0.0,45.4,8,0,81409,640243,17.29,22.47,25.86,26.54,30.13,49.32,108.62,132.89,137.73,138.57,138.73,0.71,0,0,3.78
623,59.346826,18.066197,1,0.0,45.4,8,0,81410,641244,17.42,22.61,26.01,26.69,30.14,49.33,109.45,133.87,138.73,139.57,139.73,0.71,0,0,3.77
624,59.346826,18.066197,1,0.0,45.4,8,0,81411,642252,17.52,22.73,26.13,26.81,30.14,49.39,110.16,134.71,139.57,140.41,140.57,0.71,0,0,3.78
625,59.346826,18.066197,1,0.0,45.4,8,0,81412,643253,17.63,22.85,26.25,26.93,30.12,49.42,110.86,135.53,140.40,141.25,141.40,0.71,0,0,3.78
626,59.346826,18.066195,1,0.0,45.4,8,0,81413,644254,17.75,22.99,26.40,27.08,30.17,49.55,111.72,136.53,141.41,142.26,142.41,0.71,0,0,3.77
627,59.346826,18.066195,1,0.0,45.4,8,0,81414,645255,17.86,23.09,26.50,27.18,30.15,49.61,112.43,137.35,142.22,143.07,143.23,0.70,0,0,3.77
628,59.346826,18.066195,1,0.0,45.3,8,0,81415,646262,17.98,23.22,26.63,27.31,30.16,49.51,113.27,138.32,143.20,144.05,144.20,0.70,0,0,3.77
629,59.346826,18.066195,1,0.0,45.3,8,0,81416,647263,18.18,23.46,26.89,27.57,30.15,49.47,114.61,139.91,144.82,145.68,145.83,0.70,0,0,3.77
630,59.346826,18.066195,1,0.0,45.3,8,0,81417,648264,18.40,23.71,27.16,27.85,30.19,49.49,116.04,141.61,146.55,147.41,147.57,0.70,0,0,3.77
631,59.346826,18.066195,1,0.0,45.3,8,0,81418,649272,18.56,23.90,27.36,28.05,30.20,49.56,117.12,142.89,147.84,148.71,148.87,0.70,0,0,3.77
632,59.346826,18.066195,1,0.0,45.3,8,0,81419,650273,18.72,24.10,27.57,28.27,30.22,49.70,118.20,144.18,149.16,150.03,150.19,0.71,0,0,3.77
633,59.346826,18.066195,1,0.0,45.3,8,0,81420,651274,18.87,24.27,27.76,28.46,30.21,49.85,119.12,145.28,150.29,151.16,151.32,0.71,0,0,3.77
634,59.346826,18.066195,1,0.0,45.3,8,0,81421,652275,18.90,24.29,27.78,28.47,30.20,49.92,119.41,145.59,150.59,151.46,151.62,0.71,0,0,3.77
635,59.346826,18.066195,1,0.0,45.2,8,0,81422,653282,18.84,24.20,27.66,28.35,30.22,49.96,119.06,145.14,150.10,150.97,151.13,0.71,0,0,3.78
636,59.346826,18.066195,1,0.0,45.1,8,0,81423,654283,18.77,24.09,27.52,28.21,30.22,50.02,118.62,144.57,149.50,150.36,150.51,0.71,0,0,3.77
637,59.346826,18.066195,1,0.0,45.1,8,0,81424,655284,18.71,24.01,27.42,28.11,30.23,50.09,118.30,144.16,149.07,149.92,150.08,0.71,0,0,3.78
638,59.346826,18.066195,1,0.0,45.1,8,0,81425,656285,18.64,23.91,27.31,27.99,30.24,49.97,117.82,143.58,148.46,149.31,149.47,0.71,0,0,3.78
639,59.346826,18.066195,1,0.0,45.0,8,0,81426,657292,18.45,23.69,27.07,27.74,30.22,49.69,116.56,142.09,146.94,147.78,147.94,0.72,0,0,3.77
640,59.346826,18.066195,1,0.0,45.0,8,0,81427,658293,18.34,23.57,26.94,27.62,30.24,49.44,115.84,141.24,146.08,146.93,147.08,0.73,0,0,3.78
641,59.346826,18.066195,1,0.0,45.0,8,0,81428,659294,18.23,23.44,26.81,27.48,30.24,49.32,115.12,140.39,145.22,146.06,146.22,0.73,0,0,3.77
642,59.346826,18.066195,1,0.0,45.0,8,0,81429,660302,18.13,23.32,26.68,27.35,30.22,49.23,114.47,139.61,144.42,145.26,145.41,0.73,0,0,3.78
643,59.346826,18.066195,1,0.0,45.0,8,0,81430,661303,18.08,23.24,26.58,27.25,30.26,49.15,114.15,139.20,143.99,144.83,144.98,0.71,0,0,3.77
644,59.346826,18.066195,1,0.0,45.0,8,0,81431,662304,18.01,23.16,26.49,27.16,30.26,49.13,113.76,138.73,143.50,144.33,144.49,0.72,0,0,3.78
645,59.346826,18.066195,1,0.0,45.0,8,0,81432,663305,18.00,23.14,26.47,27.13,30.28,49.18,113.70,138.65,143.41,144.24,144.39,0.72,0,0,3.78
646,59.346826,18.066195,1,0.0,45.0,8,0,81433,664312,17.98,23.11,26.43,27.09,30.27,49.28,113.59,138.50,143.26,144.09,144.24,0.72,0,0,3.78
647,59.346826,18.066195,1,0.0,44.9,8,0,81434,665313,17.97,23.10,26.42,27.08,30.29,49.39,113.48,138.38,143.14,143.97,144.12,0.73,0,0,3.78
648,59.346826,18.066195,1,0.0,44.9,8,0,81435,666314,17.93,23.06,26.38,27.05,30.28,49.44,113.22,138.08,142.84,143.67,143.82,0.73,0,0,3.77
649,59.346826,18.066195,1,0.0,44.9,8,0,81436,667315,17.88,23.00,26.31,26.97,30.29,49.51,112.86,137.65,142.40,143.23,143.38,0.73,0,0,3.77
650,59.346826,18.066193,1,0.0,44.9,8,0,81437,668322,17.78,22.87,26.17,26.83,30.30,49.59,112.26,136.92,141.64,142.47,142.62,0.73,0,0,3.77
651,59.346826,18.066193,1,0.0,44.9,8,0,81438,669323,17.66,22.72,25.99,26.64,30.30,49.67,111.47,135.96,140.65,141.47,141.62,0.72,0,0,3.78
652,59.346826,18.066193,1,0.0,44.9,8,0,81439,670324,17.55,22.58,25.83,26.48,30.29,49.73,110.79,135.13,139.80,140.61,140.76,0.72,0,0,3.77
653,59.346826,18.066193,1,0.0,44.8,8,0,81440,671325,17.47,22.48,25.73,26.38,30.31,49.67,110.25,134.49,139.15,139.96,140.10,0.73,0,0,3.77
654,59.346826,18.066193,1,0.0,44.8,8,0,81441,672332,17.40,22.41,25.65,26.30,30.33,49.55,109.84,134.00,138.64,139.45,139.60,0.73,0,0,3.78
655,59.346826,18.066193,1,0.0,44.8,8,0,81442,673333,17.32,22.30,25.52,26.17,30.31,49.43,109.34,133.38,138.00,138.80,138.95,0.73,0,0,3.78
656,59.346826,18.066193,1,0.0,44.8,8,0,81443,674334,17.23,22.18,25.38,26.02,30.34,49.35,108.76,132.67,137.26,138.06,138.21,0.73,0,0,3.77
657,59.346826,18.066193,1,0.0,44.7,8,0,81444,675341,17.19,22.12,25.32,25.96,30.33,49.34,108.48,132.33,136.91,137.71,137.86,0.73,0,0,3.77
658,59.346826,18.066193,1,0.0,44.7,8,0,81445,676342,17.07,21.97,25.14,25.78,30.34,49.27,107.74,131.42,135.97,136.76,136.91,0.72,0,0,3.77
659,59.346826,18.066193,1,0.0,44.7,8,0,81446,677343,17.01,21.89,25.06,25.69,30.32,49.17,107.33,130.93,135.47,136.26,136.40,0.73,0,0,3.78
660,59.346826,18.066193,1,0.0,44.7,8,0,81447,678344,16.98,21.87,25.04,25.67,30.33,49.14,107.15,130.73,135.27,136.06,136.20,0.73,0,0,3.77
661,59.346826,18.066193,1,0.0,44.7,8,0,81448,679351,16.99,21.90,25.08,25.71,30.32,48.95,107.20,130.82,135.37,136.17,136.31,0.74,0,0,3.77
662,59.346826,18.066193,1,0.0,44.7,8,0,81449,680352,17.00,21.92,25.10,25.74,30.31,48.66,107.26,130.89,135.45,136.25,136.39,0.73,0,0,3.77
663,59.346826,18.066193,1,0.0,44.7,8,0,81450,681353,16.96,21.87,25.04,25.68,30.38,48.33,107.00,130.58,135.14,135.93,136.07,0.73,0,0,3.77
664,59.346826,18.066193,1,0.0,44.7,8,0,81451,682354,16.98,21.90,25.09,25.73,30.35,48.01,107.09,130.71,135.28,136.08,136.22,0.73,0,0,3.77
665,59.346826,18.066193,1,0.0,44.7,8,0,81452,683361,17.12,22.08,25.29,25.94,30.33,47.62,107.95,131.76,136.37,137.17,137.32,0.73,0,0,3.78
666,59.346826,18.066193,1,0.0,44.7,8,0,81453,684362,17.26,22.26,25.51,26.16,30.33,47.31,108.84,132.85,137.50,138.31,138.46,0.73,0,0,3.78
667,59.346826,18.066193,1,0.0,44.7,8,0,81454,685363,17.39,22.43,25.70,26.35,30.31,46.99,109.65,133.84,138.53,139.34,139.49,0.72,0,0,3.77
668,59.346826,18.066193,1,0.0,44.7,8,0,81455,686364,17.49,22.56,25.84,26.50,30.35,46.73,110.29,134.62,139.33,140.15,140.30,0.73,0,0,3.77
669,59.346826,18.066193,1,0.0,44.7,8,0,81456,687372,17.62,22.72,26.03,26.69,30.32,46.49,111.09,135.59,140.33,141.16,141.31,0.73,0,0,3.77
670,59.346826,18.066193,1,0.0,44.6,8,0,81457,688373,17.67,22.78,26.11,26.77,30.35,46.30,111.38,135.96,140.72,141.54,141.70,0.73,0,0,3.77
671,59.346826,18.066193,1,0.0,44.7,8,0,81458,689374,17.71,22.84,26.17,26.84,30.35,46.19,111.64,136.27,141.04,141.88,142.03,0.73,0,0,3.77
672,59.346826,18.066193,1,0.0,44.7,8,0,81459,690382,17.76,22.92,26.27,26.94,30.34,46.08,111.94,136.66,141.46,142.30,142.45,0.74,0,0,3.77
673,59.346826,18.066193,1,0.0,44.7,8,0,81500,691383,17.80,22.99,26.36,27.04,30.37,46.02,112.19,136.99,141.81,142.66,142.81,0.74,0,0,3.77
674,59.346826,18.066193,1,0.0,44.7,8,0,81501,692384,17.81,23.02,26.40,27.08,30.35,45.85,112.18,137.01,141.86,142.70,142.85,0.74,0,0,3.77
675,59.346826,18.066193,1,0.0,44.7,8,0,81502,693385,17.88,23.12,26.52,27.20,30.33,45.71,112.64,137.59,142.46,143.31,143.47,0.74,0,0,3.78
676,59.346826,18.066193,1,0.0,44.8,8,0,81503,694392,17.89,23.13,26.54,27.23,30.37,45.63,112.66,137.62,142.50,143.35,143.51,0.74,0,0,3.77
677,59.346826,18.066193,1,0.0,44.8,8,0,81504,695393,17.94,23.22,26.66,27.35,30.35,45.54,112.90,137.96,142.88,143.74,143.90,0.74,0,0,3.77
678,59.346826,18.066193,1,0.0,44.8,8,0,81505,696394,17.98,23.29,26.75,27.45,30.33,45.54,113.15,138.30,143.25,144.11,144.27,0.74,0,0,3.77
679,59.346826,18.066193,1,0.0,44.8,8,0,81506,697395,18.00,23.33,26.81,27.50,30.35,45.43,113.18,138.37,143.34,144.21,144.37,0.74,0,0,3.77
680,59.346826,18.066193,1,0.0,44.9,8,0,81507,698402,18.03,23.39,26.89,27.59,30.33,45.35,113.35,138.61,143.61,144.48,144.64,0.74,0,0,3.77
681,59.346826,18.066193,1,0.0,44.9,8,0,81508,699403,18.12,23.54,27.07,27.78,30.38,45.25,113.87,139.30,144.35,145.23,145.39,0.75,0,0,3.77
682,59.346826,18.066193,1,0.0,44.9,8,0,81509,700404,18.21,23.69,27.28,27.99,30.36,45.24,114.36,139.96,145.08,145.97,146.13,0.75,0,0,3.77
683,59.346826,18.066193,1,0.0,44.9,8,0,81510,701405,18.28,23.80,27.41,28.14,30.35,45.18,114.69,140.41,145.57,146.47,146.64,0.75,0,0,3.77
684,59.346826,18.066193,1,0.0,44.9,8,0,81511,702412,18.42,24.02,27.70,28.44,30.36,45.05,115.53,141.50,146.74,147.66,147.82,0.75,0,0,3.77
685,59.346826,18.066193,1,0.0,44.9,8,0,81512,703413,18.61,24.30,28.04,28.79,30.35,45.00,116.62,142.90,148.23,149.16,149.33,0.75,0,0,3.77
686,59.346826,18.066193,1,0.0,45.0,8,0,81513,704414,18.80,24.57,28.36,29.12,30.35,44.99,117.73,144.30,149.71,150.65,150.82,0.75,0,0,3.77
687,59.346826,18.066193,1,0.0,45.0,8,0,81514,705421,18.94,24.78,28.62,29.39,30.37,45.01,118.56,145.36,150.84,151.79,151.97,0.75,0,0,3.77
688,59.346826,18.066193,1,0.0,45.0,8,0,81515,706422,19.10,25.02,28.92,29.70,30.37,45.04,119.51,146.58,152.14,153.11,153.28,0.75,0,0,3.77
689,59.346826,18.066193,1,0.0,45.0,8,0,81516,707423,19.21,25.19,29.14,29.94,30.36,45.02,120.09,147.36,152.98,153.97,154.14,0.76,0,0,3.77
690,59.346826,18.066193,1,0.0,45.0,8,0,81517,708424,19.31,25.35,29.34,30.14,30.33,44.98,120.64,148.08,153.76,154.75,154.93,0.75,0,0,3.77
691,59.346826,18.066193,1,0.0,45.1,8,0,81518,709431,19.33,25.41,29.43,30.23,30.35,44.91,120.73,148.24,153.96,154.96,155.14,0.76,0,0,3.78
692,59.346826,18.066193,1,0.0,45.1,8,0,81519,710432,19.39,25.52,29.58,30.39,30.42,45.00,121.01,148.65,154.42,155.42,155.61,0.75,0,0,3.77
693,59.346826,18.066193,1,0.0,45.1,8,0,81520,711433,19.48,25.67,29.78,30.60,30.39,45.25,121.48,149.30,155.14,156.16,156.34,0.75,0,0,3.78
694,59.346826,18.066193,1,0.0,45.1,8,0,81521,712434,19.52,25.75,29.89,30.71,30.40,45.41,121.68,149.59,155.46,156.49,156.67,0.75,0,0,3.77
695,59.346826,18.066193,1,0.0,45.1,8,0,81522,713441,19.52,25.77,29.93,30.76,30.36,45.52,121.58,149.51,155.41,156.45,156.63,0.76,0,0,3.77
696,59.346826,18.066193,1,0.0,45.1,8,0,81523,714442,19.53,25.83,30.02,30.86,30.38,45.57,121.58,149.59,155.54,156.58,156.76,0.77,0,0,3.77
697,59.346826,18.066193,1,0.0,45.1,8,0,81524,715443,19.58,25.93,30.15,30.99,30.41,45.60,121.85,149.96,155.95,157.00,157.19,0.76,0,0,3.77
698,59.346826,18.066193,1,0.0,45.1,8,0,81525,716444,19.62,26.01,30.26,31.11,30.41,45.56,122.00,150.21,156.24,157.30,157.49,0.77,0,0,3.77
699,59.346826,18.066191,1,0.0,45.1,8,0,81526,717452,19.65,26.09,30.39,31.25,30.40,45.56,122.04,150.35,156.44,157.51,157.70,0.78,0,0,3.77
700,59.346826,18.066191,1,0.0,45.1,8,0,81527,718453,19.67,26.15,30.47,31.33,30.42,45.55,122.14,150.52,156.64,157.72,157.91,0.77,0,0,3.77
701,59.346826,18.066191,1,0.0,45.1,8,0,81528,719454,19.68,26.18,30.52,31.39,30.41,45.53,122.17,150.59,156.74,157.81,158.01,0.76,0,0,3.77
702,59.346826,18.066191,1,0.0,45.1,8,0,81529,720461,19.67,26.16,30.50,31.37,30.40,45.57,122.06,150.45,156.60,157.67,157.87,0.75,0,0,3.77
703,59.346826,18.066191,1,0.0,45.1,8,0,81530,721462,19.63,26.12,30.45,31.32,30.41,45.69,121.86,150.21,156.35,157.42,157.61,0.75,0,0,3.77
704,59.346826,18.066191,1,0.0,45.1,8,0,81531,722463,19.57,26.04,30.36,31.23,30.42,45.74,121.44,149.70,155.83,156.90,157.09,0.76,0,0,3.77
705,59.346826,18.066191,1,0.0,45.2,8,0,81532,723464,19.50,25.93,30.24,31.10,30.40,45.73,121.02,149.16,155.26,156.33,156.52,0.75,0,0,3.77
706,59.346826,18.066191,1,0.0,45.2,8,0,81533,724472,19.46,25.88,30.16,31.02,30.41,45.72,120.84,148.93,155.00,156.06,156.25,0.75,0,0,3.77
707,59.346826,18.066191,1,0.0,45.2,8,0,81534,725479,19.42,25.82,30.10,30.95,30.43,45.63,120.54,148.56,154.62,155.68,155.88,0.75,0,0,3.77
708,59.346826,18.066191,1,0.0,45.2,8,0,81535,726481,19.37,25.77,30.05,30.91,30.40,45.62,120.24,148.22,154.28,155.34,155.53,0.76,0,0,3.77
709,59.346826,18.066191,1,0.0,45.2,8,0,81536,727483,19.34,25.75,30.03,30.89,30.39,45.58,120.01,147.96,154.03,155.09,155.28,0.76,0,0,3.77
710,59.346826,18.066191,1,0.0,45.2,8,0,81537,728492,19.29,25.69,29.98,30.84,30.44,45.69,119.63,147.53,153.60,154.66,154.85,0.76,0,0,3.77
711,59.346826,18.066191,1,0.0,45.2,8,0,81538,729493,19.26,25.68,29.97,30.83,30.43,45.83,119.44,147.32,153.40,154.47,154.66,0.76,0,0,3.77
712,59.346826,18.066191,1,0.0,45.2,8,0,81539,730494,19.19,25.59,29.87,30.73,30.44,45.97,118.96,146.75,152.82,153.88,154.07,0.76,0,0,3.77
713,59.346826,18.066191,1,0.0,45.2,8,0,81540,731501,19.09,25.45,29.72,30.57,30.44,46.18,118.30,145.94,151.98,153.04,153.23,0.75,0,0,3.77
714,59.346826,18.066191,1,0.0,45.2,8,0,81541,732502,19.00,25.34,29.60,30.45,30.47,46.48,117.74,145.27,151.29,152.34,152.53,0.76,0,0,3.77
715,59.346826,18.066191,1,0.0,45.1,8,0,81542,733503,18.89,25.20,29.43,30.27,30.48,46.75,117.03,144.39,150.38,151.43,151.62,0.76,0,0,3.77
716,59.346826,18.066191,1,0.0,45.1,8,0,81543,734504,18.75,25.03,29.24,30.08,30.45,46.99,116.18,143.37,149.33,150.37,150.56,0.76,0,0,3.77
717,59.346826,18.066191,1,0.0,45.1,8,0,81544,735511,18.58,24.82,29.00,29.84,30.50,47.15,115.09,142.05,147.96,149.00,149.18,0.76,0,0,3.77
718,59.346826,18.066191,1,0.0,45.1,8,0,81545,736512,18.46,24.66,28.81,29.64,30.49,47.29,114.33,141.11,146.99,148.02,148.21,0.76,0,0,3.77
719,59.346826,18.066191,1,0.0,45.1,8,0,81546,737513,18.33,24.48,28.61,29.44,30.49,47.41,113.48,140.08,145.92,146.94,147.13,0.76,0,0,3.77
720,59.346826,18.066191,1,0.0,45.1,8,0,81547,738514,18.21,24.32,28.42,29.24,30.48,47.49,112.78,139.21,145.01,146.02,146.21,0.76,0,0,3.77
721,59.346826,18.066191,1,0.0,45.1,8,0,81548,739522,18.16,24.23,28.31,29.12,30.47,47.46,112.54,138.86,144.62,145.63,145.81,0.75,0,0,3.78
722,59.346826,18.066191,1,0.0,45.1,8,0,81549,740523,18.09,24.12,28.16,28.97,30.51,47.41,112.12,138.32,144.04,145.04,145.22,0.75,0,0,3.77
723,59.346834,18.066191,1,0.0,45.2,8,0,81550,741524,18.08,24.10,28.12,28.93,30.51,47.38,112.14,138.31,144.01,145.00,145.18,0.75,0,0,3.77
724,59.346834,18.066191,1,0.0,45.2,8,0,81551,742525,18.07,24.05,28.05,28.85,30.49,47.43,112.11,138.22,143.89,144.88,145.06,0.74,0,0,3.77
725,59.346834,18.066191,1,0.0,45.2,8,0,81552,743533,18.05,23.99,27.97,28.76,30.50,47.49,112.05,138.09,143.72,144.70,144.88,0.74,0,0,3.77
726,59.346834,18.066193,1,0.0,45.3,8,0,81553,744534,18.00,23.91,27.86,28.65,30.51,47.50,111.84,137.79,143.38,144.35,144.53,0.74,0,0,3.77
727,59.346834,18.066193,1,0.0,45.3,8,0,81554,745535,18.02,23.91,27.84,28.62,30.51,47.62,111.98,137.91,143.48,144.46,144.63,0.74,0,0,3.77
728,59.346834,18.066193,1,0.0,45.4,8,0,81555,746542,18.08,23.97,27.89,28.68,30.52,47.73,112.39,138.39,143.96,144.93,145.10,0.74,0,0,3.77
729,59.346834,18.066193,1,0.0,45.4,8,0,81556,747543,18.07,23.94,27.86,28.64,30.52,47.87,112.36,138.33,143.88,144.85,145.03,0.75,0,0,3.77
730,59.346834,18.066193,1,0.0,45.4,8,0,81557,748544,18.06,23.90,27.79,28.57,30.58,47.99,112.35,138.27,143.79,144.75,144.93,0.74,0,0,3.77
731,59.346834,18.066193,1,0.0,45.4,8,0,81558,749545,18.12,23.97,27.86,28.64,30.56,48.08,112.79,138.78,144.30,145.26,145.44,0.75,0,0,3.78
732,59.346834,18.066193,1,0.0,45.4,8,0,81559,750552,18.19,24.04,27.94,28.72,30.54,48.22,113.23,139.30,144.83,145.80,145.97,0.75,0,0,3.77
733,59.346834,18.066193,1,0.0,45.4,8,0,81600,751553,18.17,24.01,27.90,28.67,30.56,48.28,113.18,139.21,144.72,145.68,145.86,0.75,0,0,3.77
734,59.346834,18.066193,1,0.0,45.4,8,0,81601,752554,18.18,24.01,27.89,28.67,30.57,48.25,113.21,139.24,144.75,145.71,145.88,0.75,0,0,3.77
735,59.346834,18.066193,1,0.0,45.4,8,0,81602,753555,18.20,24.05,27.94,28.72,30.56,48.10,113.37,139.44,144.96,145.93,146.10,0.76,0,0,3.77
736,59.346826,18.066193,1,0.0,45.4,8,0,81603,754563,18.28,24.15,28.06,28.84,30.57,47.92,113.84,140.02,145.56,146.53,146.71,0.76,0,0,3.77
737,59.346826,18.066193,1,0.0,45.3,8,0,81604,755564,18.41,24.34,28.28,29.07,30.55,47.62,114.65,141.03,146.62,147.60,147.78,0.76,0,0,3.77
738,59.346826,18.066193,1,0.0,45.3,8,0,81605,756565,18.54,24.52,28.50,29.30,30.55,46.96,115.41,142.00,147.65,148.64,148.82,0.76,0,0,3.77
739,59.346826,18.066193,1,0.0,45.3,8,0,81606,757566,18.69,24.73,28.74,29.55,30.55,46.57,116.37,143.18,148.88,149.87,150.05,0.76,0,0,3.77
740,59.346826,18.066193,1,0.0,45.3,8,0,81607,758573,18.81,24.90,28.94,29.75,30.53,46.35,117.08,144.08,149.82,150.83,151.01,0.76,0,0,3.77
741,59.346826,18.066191,1,0.0,45.3,8,0,81608,759574,18.94,25.06,29.14,29.95,30.53,46.07,117.88,145.05,150.84,151.85,152.03,0.76,0,0,3.77
742,59.346826,18.066191,1,0.0,45.3,8,0,81609,760575,19.18,25.37,29.49,30.32,30.52,45.74,119.38,146.89,152.74,153.76,153.95,0.75,0,0,3.77
743,59.346826,18.066191,1,0.0,45.4,8,0,81610,761582,19.40,25.66,29.83,30.66,30.53,45.42,120.78,148.60,154.51,155.55,155.73,0.76,0,0,3.77
744,59.346826,18.066191,1,0.0,45.4,8,0,81611,762583,19.67,26.03,30.26,31.10,30.54,45.18,122.41,150.63,156.63,157.68,157.87,0.76,0,0,3.77
745,59.346826,18.066191,1,0.0,45.4,8,0,81612,763584,19.84,26.26,30.53,31.39,30.53,45.01,123.48,151.95,158.01,159.07,159.26,0.76,0,0,3.77
746,59.346826,18.066191,1,0.0,45.5,8,0,81613,764585,20.01,26.49,30.80,31.66,30.51,44.86,124.53,153.25,159.37,160.44,160.63,0.76,0,0,3.77
747,59.346826,18.066191,1,0.0,45.5,8,0,81614,765593,20.17,26.70,31.05,31.92,30.50,44.84,125.51,154.47,160.63,161.71,161.91,0.76,0,0,3.77
748,59.346826,18.066189,1,0.0,45.5,8,0,81615,766594,20.31,26.88,31.26,32.13,30.52,44.86,126.38,155.53,161.73,162.82,163.01,0.76,0,0,3.77
749,59.346826,18.066189,1,0.0,45.5,8,0,81616,767595,20.37,26.97,31.35,32.23,30.55,44.83,126.78,156.02,162.25,163.33,163.53,0.76,0,0,3.77
750,59.346826,18.066189,1,0.0,45.4,8,0,81617,768596,20.43,27.05,31.45,32.33,30.51,44.77,127.15,156.48,162.73,163.82,164.02,0.76,0,0,3.77
751,59.346826,18.066189,1,0.0,45.4,8,0,81618,769603,20.56,27.21,31.64,32.53,30.53,44.66,127.91,157.42,163.70,164.80,165.00,0.76,0,0,3.77
752,59.346826,18.066189,1,0.0,45.3,8,0,81619,770604,20.66,27.36,31.82,32.71,30.53,44.53,128.56,158.23,164.56,165.67,165.87,0.76,0,0,3.77
753,59.346826,18.066189,1,0.0,45.2,8,0,81620,771605,20.67,27.37,31.82,32.72,30.53,44.45,128.63,158.31,164.63,165.73,165.93,0.75,0,0,3.77
