[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.09.28]
[File start time: 10:06:19]

Time	Number	Size	LDSA	Filter	Diff	
3054,5	2131	58,3	7,06	5,97	2,43
3064,5	2346	55,4	7,35	6,11	2,63
3074,5	2197	58,1	7,24	6,11	2,5
3084,5	2180	57,9	7,17	6,05	2,48
3094,5	2346	54,8	7,25	6,01	2,62
3104,5	2376	55,2	7,41	6,15	2,66
3114,5	2141	58,5	7,11	6,02	2,45
3124,5	2383	56,2	7,58	6,34	2,69
3134,5	1638	64,3	6,05	5,26	1,94
3144,5	1509	48,4	4,06	3,22	1,62
3154,5	1324	55,1	4,11	3,41	1,48
3164,5	1270	56,8	4,09	3,43	1,44
3174,5	919	64	3,38	2,94	1,08
3184,5	971	61,4	3,41	2,92	1,13
3194,5	950	61,9	3,36	2,89	1,11
3204,5	821	67,3	3,19	2,81	0,99
3214,5	723	74,3	3,13	2,82	0,9
3224,5	947	60,6	3,27	2,8	1,1
3234,5	1035	60,3	3,56	3,04	1,2
3244,5	3127	51,4	9,01	7,3	3,42
3254,5	2754	59,7	9,35	7,96	3,17
3264,5	2581	61,7	9,11	7,83	3
3274,5	2612	60,9	9,08	7,78	3,03
3284,5	2610	61,1	9,11	7,81	3,03
3294,5	2775	57,9	9,12	7,69	3,16
3304,5	2555	61,3	8,94	7,67	2,97
3314,5	2866	56,2	9,1	7,6	3,23
3324,5	2553	61,7	9,01	7,74	2,97
3334,5	2754	58,7	9,18	7,77	3,15
3344,5	2782	58	9,16	7,73	3,17
3354,5	2724	60,7	9,43	8,06	3,15
3364,5	2589	62,6	9,28	8,01	3,03
3374,5	2646	59,6	8,98	7,64	3,04
3384,5	2730	57,8	8,95	7,54	3,1
3394,5	2788	57	9	7,56	3,16
3404,5	2794	57	9,01	7,56	3,16
3414,5	2698	58,5	8,97	7,59	3,08
3424,5	2631	58,1	8,67	7,32	3
3434,5	1844	66,6	7,08	6,22	2,21
3444,5	1492	65,8	5,65	4,94	1,78
3454,5	1303	69,2	5,22	4,63	1,58
3464,5	1121	75,1	4,92	4,45	1,41
3474,5	1211	75,2	5,32	4,81	1,52
3484,5	1462	61,4	5,13	4,41	1,7
3494,5	1305	66,4	5	4,39	1,56
3504,5	1077	76,6	4,83	4,38	1,36
3514,5	1189	71,3	4,92	4,4	1,46
3524,5	2544	56,9	8,19	6,87	2,88
3534,5	2938	57,6	9,6	8,08	3,34
3604,5	4794	39,5	10,29	7,46	4,78
3614,5	2901	57,5	9,47	7,97	3,29
3624,5	2711	60,3	9,33	7,97	3,13
3634,5	2980	57,4	9,7	8,16	3,38
3644,5	3260	54,8	10,07	8,34	3,64
3654,5	3001	57,7	9,82	8,27	3,41
3664,5	2611	60,3	8,98	7,67	3,01
3674,5	2862	55,8	9,02	7,52	3,22
3684,5	3077	55,4	9,63	8	3,45
3694,5	2882	58,1	9,52	8,03	3,29
3704,5	2761	59,2	9,31	7,9	3,17
3714,5	2775	59	9,31	7,89	3,18
3724,5	2993	54,4	9,18	7,58	3,34
3734,5	2718	58,6	9,05	7,66	3,11
3744,5	3059	54,3	9,36	7,73	3,41
3754,5	3382	52,9	10,05	8,23	3,73
3764,5	1379	74,4	5,99	5,4	1,72
3774,5	1094	62,3	3,9	3,37	1,28
3784,5	459	106,5	2,97	2,85	0,68
3794,5	630	76,6	2,83	2,57	0,8
3804,5	816	69,1	3,26	2,89	0,99
3814,5	696	78,5	3,21	2,93	0,89
3824,5	793	71,1	3,28	2,92	0,97
3834,5	1003	63,8	3,67	3,19	1,18
3844,5	874	70,5	3,58	3,19	1,07
3854,5	671	82,3	3,26	3	0,88
3864,5	880	66,3	3,36	2,95	1,05
3874,5	832	69,9	3,37	3	1,02
3884,5	799	72,9	3,39	3,05	0,99
3894,5	825	72,6	3,49	3,13	1,02
3904,5	866	72,1	3,63	3,25	1,07
3914,5	727	82,9	3,56	3,29	0,95
3924,5	998	60,8	3,47	2,97	1,16
3934,5	837	72,5	3,53	3,17	1,04
3944,5	746	74,7	3,25	2,94	0,93
3954,5	740	71,8	3,09	2,76	0,91
3964,5	2730	54,3	8,36	6,91	3,04
3974,5	2514	60,6	8,68	7,42	2,91
3984,5	2397	61,6	8,43	7,24	2,79
3994,5	2645	58,7	8,82	7,46	3,02
4004,5	2581	59,2	8,68	7,37	2,96
4014,5	2291	61,7	8,09	6,95	2,67
4024,5	2477	60,9	8,61	7,37	2,87
4034,5	2279	62,9	8,22	7,1	2,67
4044,5	2639	55,2	8,23	6,84	2,96
4054,5	2451	59,9	8,36	7,13	2,82
4064,5	2767	56,8	8,91	7,47	3,13
4074,5	2418	61,1	8,44	7,24	2,81
4084,5	2864	53,9	8,69	7,16	3,18
4094,5	2810	55,9	8,89	7,41	3,16
4104,5	2478	60,9	8,62	7,38	2,87
4114,5	2354	61,6	8,29	7,13	2,74
