,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
69,3074.5,4424,"49,1","12,11","9,64","4,76",2021-09-27 07:55:43,Odenplan,2021-09-27,DiSC,20210927-1
70,3084.5,4818,"47,7","12,76","10,04","5,14",2021-09-27 07:55:53,Odenplan,2021-09-27,DiSC,20210927-1
71,3094.5,5293,"47,4","13,92","10,92","5,63",2021-09-27 07:56:03,Odenplan,2021-09-27,DiSC,20210927-1
72,3104.5,5305,"47,5","13,98","10,98","5,65",2021-09-27 07:56:13,Odenplan,2021-09-27,DiSC,20210927-1
73,3114.5,5866,"43,3","13,94","10,54","6,05",2021-09-27 07:56:23,Odenplan,2021-09-27,DiSC,20210927-1
74,3124.5,5986,"42,6","13,98","10,49","6,14",2021-09-27 07:56:33,Odenplan,2021-09-27,DiSC,20210927-1
75,3134.5,5938,"46,4","15,25","11,87","6,27",2021-09-27 07:56:43,Odenplan,2021-09-27,DiSC,20210927-1
76,3144.5,5338,"49,1","14,62","11,64","5,75",2021-09-27 07:56:53,Odenplan,2021-09-27,DiSC,20210927-1
77,3154.5,5029,"48,7","13,64","10,82","5,4",2021-09-27 07:57:03,Odenplan,2021-09-27,DiSC,20210927-1
78,3164.5,5235,"47,2","13,71","10,74","5,56",2021-09-27 07:57:13,Odenplan,2021-09-27,DiSC,20210927-1
79,3174.5,5202,48,"13,89","10,96","5,56",2021-09-27 07:57:23,Odenplan,2021-09-27,DiSC,20210927-1
80,3184.5,5111,48,"13,65","10,77","5,46",2021-09-27 07:57:33,Odenplan,2021-09-27,DiSC,20210927-1
81,3194.5,4890,49,"13,34","10,6","5,26",2021-09-27 07:57:43,Odenplan,2021-09-27,DiSC,20210927-1
82,3204.5,5197,"47,9","13,82","10,89","5,55",2021-09-27 07:57:53,Odenplan,2021-09-27,DiSC,20210927-1
83,3214.5,5175,"48,3","13,9","10,99","5,54",2021-09-27 07:58:03,Odenplan,2021-09-27,DiSC,20210927-1
84,3224.5,5429,47,"14,15","11,07","5,76",2021-09-27 07:58:13,Odenplan,2021-09-27,DiSC,20210927-1
85,3234.5,5312,47,"13,86","10,85","5,64",2021-09-27 07:58:23,Odenplan,2021-09-27,DiSC,20210927-1
86,3244.5,5387,"47,2","14,09","11,04","5,72",2021-09-27 07:58:33,Odenplan,2021-09-27,DiSC,20210927-1
87,3254.5,5759,"46,9","14,98","11,71","6,1",2021-09-27 07:58:43,Odenplan,2021-09-27,DiSC,20210927-1
88,3264.5,5738,"48,1","15,35","12,12","6,13",2021-09-27 07:58:53,Odenplan,2021-09-27,DiSC,20210927-1
89,3274.5,5968,"47,5","15,74","12,37","6,35",2021-09-27 07:59:03,Odenplan,2021-09-27,DiSC,20210927-1
90,3284.5,6066,"47,6","16,05","12,62","6,46",2021-09-27 07:59:13,Odenplan,2021-09-27,DiSC,20210927-1
91,3294.5,6347,47,"16,54","12,93","6,73",2021-09-27 07:59:23,Odenplan,2021-09-27,DiSC,20210927-1
92,3304.5,6994,47,"18,25","14,28","7,42",2021-09-27 07:59:33,Odenplan,2021-09-27,DiSC,20210927-1
93,3314.5,6557,"47,3","17,22","13,51","6,97",2021-09-27 07:59:43,Odenplan,2021-09-27,DiSC,20210927-1
94,3324.5,6203,"47,5","16,34","12,84","6,6",2021-09-27 07:59:53,Odenplan,2021-09-27,DiSC,20210927-1
95,3334.5,6066,"47,9","16,15","12,73","6,47",2021-09-27 08:00:03,Odenplan,2021-09-27,DiSC,20210927-1
96,3344.5,6139,"47,5","16,17","12,7","6,53",2021-09-27 08:00:13,Odenplan,2021-09-27,DiSC,20210927-1
97,3354.5,5355,"49,6","14,82","11,84","5,78",2021-09-27 08:00:23,Odenplan,2021-09-27,DiSC,20210927-1
98,3364.5,5960,"47,4","15,69","12,31","6,34",2021-09-27 08:00:33,Odenplan,2021-09-27,DiSC,20210927-1
99,3374.5,5508,"49,5","15,19","12,13","5,94",2021-09-27 08:00:43,Odenplan,2021-09-27,DiSC,20210927-1
100,3384.5,5947,"47,1","15,54","12,17","6,31",2021-09-27 08:00:53,Odenplan,2021-09-27,DiSC,20210927-1
101,3394.5,6884,"47,6","18,21","14,32","7,33",2021-09-27 08:01:03,Odenplan,2021-09-27,DiSC,20210927-1
102,3404.5,5406,"50,7","15,33","12,35","5,88",2021-09-27 08:01:13,Odenplan,2021-09-27,DiSC,20210927-1
103,3414.5,5258,49,"14,35","11,41","5,66",2021-09-27 08:01:23,Odenplan,2021-09-27,DiSC,20210927-1
104,3424.5,5177,"49,8","14,39","11,52","5,6",2021-09-27 08:01:33,Odenplan,2021-09-27,DiSC,20210927-1
105,3434.5,5345,"47,7","14,15","11,14","5,7",2021-09-27 08:01:43,Odenplan,2021-09-27,DiSC,20210927-1
106,3444.5,5063,"48,9","13,8","10,97","5,44",2021-09-27 08:01:53,Odenplan,2021-09-27,DiSC,20210927-1
107,3454.5,5086,"48,6","13,76","10,91","5,46",2021-09-27 08:02:03,Odenplan,2021-09-27,DiSC,20210927-1
108,3464.5,4871,"49,9","13,57","10,87","5,27",2021-09-27 08:02:13,Odenplan,2021-09-27,DiSC,20210927-1
109,3474.5,5043,"48,1","13,49","10,66","5,39",2021-09-27 08:02:23,Odenplan,2021-09-27,DiSC,20210927-1
110,3484.5,5325,"49,1","14,59","11,61","5,73",2021-09-27 08:02:33,Odenplan,2021-09-27,DiSC,20210927-1
111,3494.5,4901,"49,8","13,61","10,89","5,3",2021-09-27 08:02:43,Odenplan,2021-09-27,DiSC,20210927-1
112,3504.5,5284,"48,8","14,36","11,4","5,68",2021-09-27 08:02:53,Odenplan,2021-09-27,DiSC,20210927-1
113,3514.5,5473,"48,8","14,87","11,81","5,88",2021-09-27 08:03:03,Odenplan,2021-09-27,DiSC,20210927-1
114,3524.5,5359,"51,1","15,33","12,39","5,85",2021-09-27 08:03:13,Odenplan,2021-09-27,DiSC,20210927-1
115,3534.5,5316,"48,6","14,37","11,39","5,7",2021-09-27 08:03:23,Odenplan,2021-09-27,DiSC,20210927-1
116,3604.5,4765,"48,6","12,88","10,21","5,11",2021-09-27 08:04:33,Odenplan,2021-09-27,DiSC,20210927-1
117,3614.5,4533,"49,8","12,61","10,09","4,9",2021-09-27 08:04:43,Odenplan,2021-09-27,DiSC,20210927-1
118,3624.5,4184,"52,5","12,33","10,06","4,61",2021-09-27 08:04:53,Odenplan,2021-09-27,DiSC,20210927-1
119,3634.5,4113,"50,7","11,66","9,39","4,47",2021-09-27 08:05:03,Odenplan,2021-09-27,DiSC,20210927-1
120,3644.5,4472,"49,1","12,22","9,73","4,81",2021-09-27 08:05:13,Odenplan,2021-09-27,DiSC,20210927-1
121,3654.5,4442,"49,5","12,27","9,8","4,8",2021-09-27 08:05:23,Odenplan,2021-09-27,DiSC,20210927-1
122,3664.5,4405,"50,1","12,32","9,88","4,77",2021-09-27 08:05:33,Odenplan,2021-09-27,DiSC,20210927-1
123,3674.5,4679,50,"13,07","10,48","5,07",2021-09-27 08:05:43,Odenplan,2021-09-27,DiSC,20210927-1
124,3684.5,4689,"51,2","13,44","10,86","5,12",2021-09-27 08:05:53,Odenplan,2021-09-27,DiSC,20210927-1
125,3694.5,5138,"49,7","14,26","11,4","5,55",2021-09-27 08:06:03,Odenplan,2021-09-27,DiSC,20210927-1
126,3704.5,4953,"50,7","14,04","11,31","5,39",2021-09-27 08:06:13,Odenplan,2021-09-27,DiSC,20210927-1
127,3714.5,5289,"48,6","14,29","11,33","5,67",2021-09-27 08:06:23,Odenplan,2021-09-27,DiSC,20210927-1
128,3724.5,5123,"49,9","14,26","11,42","5,54",2021-09-27 08:06:33,Odenplan,2021-09-27,DiSC,20210927-1
129,3734.5,4697,"49,9","13,09","10,48","5,08",2021-09-27 08:06:43,Odenplan,2021-09-27,DiSC,20210927-1
130,3744.5,4541,"49,3","12,48","9,95","4,9",2021-09-27 08:06:53,Odenplan,2021-09-27,DiSC,20210927-1
131,3754.5,4150,"50,2","11,65","9,36","4,5",2021-09-27 08:07:03,Odenplan,2021-09-27,DiSC,20210927-1
132,3764.5,4331,"49,9","12,06","9,66","4,69",2021-09-27 08:07:13,Odenplan,2021-09-27,DiSC,20210927-1
133,3774.5,4023,"51,2","11,54","9,34","4,39",2021-09-27 08:07:23,Odenplan,2021-09-27,DiSC,20210927-1
134,3784.5,4132,"49,5","11,4","9,11","4,46",2021-09-27 08:07:33,Odenplan,2021-09-27,DiSC,20210927-1
135,3794.5,3804,51,"10,86","8,77","4,15",2021-09-27 08:07:43,Odenplan,2021-09-27,DiSC,20210927-1
136,3804.5,4967,"41,9","11,39","8,49","5,06",2021-09-27 08:07:53,Odenplan,2021-09-27,DiSC,20210927-1
137,3814.5,4062,"50,8","11,53","9,3","4,42",2021-09-27 08:08:03,Odenplan,2021-09-27,DiSC,20210927-1
138,3824.5,4092,"50,4","11,53","9,27","4,44",2021-09-27 08:08:13,Odenplan,2021-09-27,DiSC,20210927-1
139,3834.5,4304,"49,6","11,9","9,5","4,65",2021-09-27 08:08:23,Odenplan,2021-09-27,DiSC,20210927-1
140,3844.5,4205,"50,8","11,94","9,62","4,58",2021-09-27 08:08:33,Odenplan,2021-09-27,DiSC,20210927-1
141,3854.5,4664,"49,3","12,83","10,23","5,03",2021-09-27 08:08:43,Odenplan,2021-09-27,DiSC,20210927-1
142,3864.5,4193,"52,7","12,42","10,15","4,62",2021-09-27 08:08:53,Odenplan,2021-09-27,DiSC,20210927-1
143,3874.5,4461,"48,5","12,05","9,55","4,78",2021-09-27 08:09:03,Odenplan,2021-09-27,DiSC,20210927-1
144,3884.5,4113,52,12,"9,76","4,51",2021-09-27 08:09:13,Odenplan,2021-09-27,DiSC,20210927-1
145,3894.5,4140,"51,2","11,87","9,6","4,52",2021-09-27 08:09:23,Odenplan,2021-09-27,DiSC,20210927-1
146,3904.5,4192,"51,3","12,05","9,76","4,58",2021-09-27 08:09:33,Odenplan,2021-09-27,DiSC,20210927-1
147,3914.5,4368,"48,8","11,88","9,43","4,69",2021-09-27 08:09:43,Odenplan,2021-09-27,DiSC,20210927-1
148,3924.5,4144,"49,7","11,49","9,19","4,48",2021-09-27 08:09:53,Odenplan,2021-09-27,DiSC,20210927-1
149,3934.5,3884,"50,7",11,"8,87","4,23",2021-09-27 08:10:03,Odenplan,2021-09-27,DiSC,20210927-1
150,3944.5,3930,"51,9","11,43","9,29","4,31",2021-09-27 08:10:13,Odenplan,2021-09-27,DiSC,20210927-1
151,3954.5,4184,"50,3","11,75","9,44","4,54",2021-09-27 08:10:23,Odenplan,2021-09-27,DiSC,20210927-1
152,3964.5,4065,"51,2","11,66","9,44","4,44",2021-09-27 08:10:33,Odenplan,2021-09-27,DiSC,20210927-1
153,3974.5,4263,"50,9","12,15","9,8","4,65",2021-09-27 08:10:43,Odenplan,2021-09-27,DiSC,20210927-1
154,3984.5,4074,"51,6","11,77","9,55","4,46",2021-09-27 08:10:53,Odenplan,2021-09-27,DiSC,20210927-1
155,3994.5,4217,"50,4","11,89","9,56","4,58",2021-09-27 08:11:03,Odenplan,2021-09-27,DiSC,20210927-1
156,4004.5,4104,51,"11,71","9,46","4,48",2021-09-27 08:11:13,Odenplan,2021-09-27,DiSC,20210927-1
157,4014.5,4218,"50,8","11,97","9,65","4,59",2021-09-27 08:11:23,Odenplan,2021-09-27,DiSC,20210927-1
158,4024.5,4286,51,"12,23","9,88","4,67",2021-09-27 08:11:33,Odenplan,2021-09-27,DiSC,20210927-1
159,4034.5,4298,52,"12,53","10,19","4,72",2021-09-27 08:11:43,Odenplan,2021-09-27,DiSC,20210927-1
160,4044.5,4432,"50,2","12,42","9,97","4,81",2021-09-27 08:11:53,Odenplan,2021-09-27,DiSC,20210927-1
161,4054.5,4531,"49,9","12,62","10,11","4,9",2021-09-27 08:12:03,Odenplan,2021-09-27,DiSC,20210927-1
162,4064.5,4494,"49,7","12,45","9,96","4,86",2021-09-27 08:12:13,Odenplan,2021-09-27,DiSC,20210927-1
163,4074.5,4046,50,"11,3","9,06","4,38",2021-09-27 08:12:23,Odenplan,2021-09-27,DiSC,20210927-1
164,4084.5,3869,"49,2","10,62","8,46","4,17",2021-09-27 08:12:33,Odenplan,2021-09-27,DiSC,20210927-1
165,4094.5,4143,"49,3","11,39","9,08","4,47",2021-09-27 08:12:43,Odenplan,2021-09-27,DiSC,20210927-1
166,4104.5,4122,50,"11,51","9,23","4,47",2021-09-27 08:12:53,Odenplan,2021-09-27,DiSC,20210927-1
167,4114.5,4707,"45,8","11,93","9,24","4,95",2021-09-27 08:13:03,Odenplan,2021-09-27,DiSC,20210927-1
168,4124.5,4042,"50,7","11,46","9,24","4,4",2021-09-27 08:13:13,Odenplan,2021-09-27,DiSC,20210927-1
169,4134.5,4092,"50,2","11,48","9,22","4,44",2021-09-27 08:13:23,Odenplan,2021-09-27,DiSC,20210927-1
170,4144.5,4174,"49,6","11,56","9,24","4,51",2021-09-27 08:13:33,Odenplan,2021-09-27,DiSC,20210927-1
171,4154.5,3633,50,"10,15","8,14","3,94",2021-09-27 08:13:43,Odenplan,2021-09-27,DiSC,20210927-1
172,4164.5,3575,50,"9,98",8,"3,87",2021-09-27 08:13:53,Odenplan,2021-09-27,DiSC,20210927-1
173,4174.5,4015,"50,3","11,27","9,06","4,36",2021-09-27 08:14:03,Odenplan,2021-09-27,DiSC,20210927-1
174,4184.5,4210,"50,6","11,91","9,59","4,58",2021-09-27 08:14:13,Odenplan,2021-09-27,DiSC,20210927-1
175,4194.5,4109,"51,7","11,91","9,66","4,5",2021-09-27 08:14:23,Odenplan,2021-09-27,DiSC,20210927-1
176,4204.5,4148,"51,2","11,88","9,6","4,53",2021-09-27 08:14:33,Odenplan,2021-09-27,DiSC,20210927-1
177,4214.5,4320,50,"12,07","9,68","4,68",2021-09-27 08:14:43,Odenplan,2021-09-27,DiSC,20210927-1
178,4224.5,4223,"49,6","11,67","9,33","4,56",2021-09-27 08:14:53,Odenplan,2021-09-27,DiSC,20210927-1
179,4234.5,4235,"50,1","11,84","9,49","4,59",2021-09-27 08:15:03,Odenplan,2021-09-27,DiSC,20210927-1
180,4244.5,3909,"51,9","11,37","9,23","4,29",2021-09-27 08:15:13,Odenplan,2021-09-27,DiSC,20210927-1
181,4254.5,4053,50,"11,31","9,06","4,39",2021-09-27 08:15:23,Odenplan,2021-09-27,DiSC,20210927-1
182,4264.5,4002,"51,7","11,58","9,4","4,38",2021-09-27 08:15:33,Odenplan,2021-09-27,DiSC,20210927-1
183,4274.5,3942,"51,7","11,43","9,28","4,32",2021-09-27 08:15:43,Odenplan,2021-09-27,DiSC,20210927-1
184,4284.5,3700,"51,3","10,62","8,59","4,04",2021-09-27 08:15:53,Odenplan,2021-09-27,DiSC,20210927-1
185,4294.5,3896,"49,8","10,82","8,66","4,21",2021-09-27 08:16:03,Odenplan,2021-09-27,DiSC,20210927-1
186,4304.5,3961,"51,5","11,44","9,27","4,33",2021-09-27 08:16:13,Odenplan,2021-09-27,DiSC,20210927-1
187,4314.5,3771,"52,2","11,04","8,99","4,14",2021-09-27 08:16:23,Odenplan,2021-09-27,DiSC,20210927-1
188,4324.5,3293,"52,7","9,75","7,97","3,63",2021-09-27 08:16:33,Odenplan,2021-09-27,DiSC,20210927-1
189,4334.5,3409,"51,2","9,77","7,9","3,72",2021-09-27 08:16:43,Odenplan,2021-09-27,DiSC,20210927-1
190,4344.5,3285,"51,8","9,55","7,76","3,6",2021-09-27 08:16:53,Odenplan,2021-09-27,DiSC,20210927-1
191,4354.5,3848,"48,5","10,4","8,24","4,13",2021-09-27 08:17:03,Odenplan,2021-09-27,DiSC,20210927-1
192,4364.5,3855,"49,7","10,69","8,55","4,17",2021-09-27 08:17:13,Odenplan,2021-09-27,DiSC,20210927-1
193,4374.5,3925,51,"11,2","9,04","4,28",2021-09-27 08:17:23,Odenplan,2021-09-27,DiSC,20210927-1
194,4384.5,4013,51,"11,45","9,25","4,38",2021-09-27 08:17:33,Odenplan,2021-09-27,DiSC,20210927-1
195,4394.5,4297,"49,9","11,97","9,58","4,65",2021-09-27 08:17:43,Odenplan,2021-09-27,DiSC,20210927-1
196,4404.5,4466,"48,8","12,14","9,64","4,8",2021-09-27 08:17:53,Odenplan,2021-09-27,DiSC,20210927-1
197,4414.5,4131,50,"11,55","9,26","4,48",2021-09-27 08:18:03,Odenplan,2021-09-27,DiSC,20210927-1
198,4424.5,3833,"50,3","10,77","8,66","4,16",2021-09-27 08:18:13,Odenplan,2021-09-27,DiSC,20210927-1
199,4434.5,3803,"50,2","10,67","8,56","4,13",2021-09-27 08:18:23,Odenplan,2021-09-27,DiSC,20210927-1
200,4444.5,4146,"48,2","11,12","8,79","4,44",2021-09-27 08:18:33,Odenplan,2021-09-27,DiSC,20210927-1
201,4454.5,4211,49,"11,49","9,14","4,53",2021-09-27 08:18:43,Odenplan,2021-09-27,DiSC,20210927-1
202,4464.5,4300,49,"11,73","9,33","4,62",2021-09-27 08:18:53,Odenplan,2021-09-27,DiSC,20210927-1
203,4474.5,4263,"49,2","11,7","9,32","4,59",2021-09-27 08:19:03,Odenplan,2021-09-27,DiSC,20210927-1
204,4484.5,4239,"49,3","11,66","9,3","4,57",2021-09-27 08:19:13,Odenplan,2021-09-27,DiSC,20210927-1
205,4494.5,4060,"51,7","11,75","9,54","4,45",2021-09-27 08:19:23,Odenplan,2021-09-27,DiSC,20210927-1
206,4504.5,4092,"50,6","11,59","9,33","4,45",2021-09-27 08:19:33,Odenplan,2021-09-27,DiSC,20210927-1
207,4514.5,4401,"48,9",12,"9,54","4,73",2021-09-27 08:19:43,Odenplan,2021-09-27,DiSC,20210927-1
208,2254.5,6164,"46,5","15,87","12,37","6,51",2021-09-27 07:42:03,Rådmansgatan,2021-09-27,DiSC,20210927-1
209,2264.5,6031,47,"15,72","12,29","6,4",2021-09-27 07:42:13,Rådmansgatan,2021-09-27,DiSC,20210927-1
210,2274.5,5733,"48,4","15,43","12,21","6,14",2021-09-27 07:42:23,Rådmansgatan,2021-09-27,DiSC,20210927-1
211,2284.5,5926,"46,2","15,15","11,77","6,25",2021-09-27 07:42:33,Rådmansgatan,2021-09-27,DiSC,20210927-1
212,2294.5,6748,"42,2","15,6","11,66","6,89",2021-09-27 07:42:43,Rådmansgatan,2021-09-27,DiSC,20210927-1
213,2304.5,6938,"40,9","15,51","11,44","7,01",2021-09-27 07:42:53,Rådmansgatan,2021-09-27,DiSC,20210927-1
214,2314.5,6541,"43,2","15,54","11,74","6,74",2021-09-27 07:43:03,Rådmansgatan,2021-09-27,DiSC,20210927-1
215,2324.5,6495,"43,2","15,41","11,63","6,69",2021-09-27 07:43:13,Rådmansgatan,2021-09-27,DiSC,20210927-1
