[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.09.23]
[File start time: 15:23:04]

Time	Number	Size	LDSA	Filter	Diff	
1744,5	5697	31,7	9,6	6,21	5,21
1754,5	6752	29,8	10,62	6,63	6
1764,5	7965	28,2	11,8	7,13	6,9
1774,5	8077	28,9	12,28	7,53	7,08
1784,5	7737	28,7	11,68	7,13	6,76
1794,5	7347	30,7	11,94	7,58	6,62
1804,5	6800	32,6	11,81	7,76	6,29
1814,5	5607	33,1	9,9	6,56	5,22
1824,5	5749	30,5	9,28	5,87	5,16
1834,5	5373	31,9	9,12	5,92	4,92
1844,5	5264	32,4	9,09	5,96	4,86
1854,5	5474	29,2	8,43	5,2	4,82
1864,5	6012	24,3	7,54	4,14	4,83
1874,5	3989	24,6	5,07	2,81	3,23
1884,5	4200	24,2	5,24	2,87	3,37
1894,5	3980	25	5,16	2,89	3,25
1904,5	3921	26,7	5,45	3,18	3,31
1914,5	3756	26,8	5,25	3,07	3,17
1924,5	3449	26,3	4,73	2,74	2,89
1934,5	3530	26	4,78	2,75	2,94
1944,5	3430	27,2	4,87	2,87	2,92
1954,5	3518	27,5	5,05	3	3,01
1964,5	3622	27,5	5,21	3,1	3,1
1974,5	3647	27,1	5,15	3,03	3,1
1984,5	3572	27,2	5,08	3	3,04
1994,5	3662	27	5,16	3,04	3,11
2004,5	3610	27,5	5,2	3,09	3,09
2014,5	3625	27,8	5,28	3,16	3,12
2024,5	3062	29,9	4,83	3,02	2,73
2034,5	2804	29	4,28	2,63	2,46
2044,5	2310	33,9	4,19	2,82	2,17
