,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
211,784.5,5009,"56,7","16,09","13,47","5,66",2021-09-24 09:51:25,Skanstull,2021-09-24,DiSC,20210924-1
212,794.5,4791,56,"15,17","12,65","5,39",2021-09-24 09:51:35,Skanstull,2021-09-24,DiSC,20210924-1
213,804.5,4886,"55,3","15,27","12,68","5,47",2021-09-24 09:51:45,Skanstull,2021-09-24,DiSC,20210924-1
214,814.5,4944,"57,1","16,01","13,44","5,6",2021-09-24 09:51:55,Skanstull,2021-09-24,DiSC,20210924-1
215,824.5,4238,"56,9","13,67","11,46","4,79",2021-09-24 09:52:05,Skanstull,2021-09-24,DiSC,20210924-1
216,834.5,4006,"53,5","12,05","9,89","4,44",2021-09-24 09:52:15,Skanstull,2021-09-24,DiSC,20210924-1
217,844.5,3685,"55,8","11,63","9,69","4,14",2021-09-24 09:52:25,Skanstull,2021-09-24,DiSC,20210924-1
218,854.5,4046,"55,4","12,66","10,52","4,54",2021-09-24 09:52:35,Skanstull,2021-09-24,DiSC,20210924-1
219,864.5,4204,"53,2","12,57","10,3","4,65",2021-09-24 09:52:45,Skanstull,2021-09-24,DiSC,20210924-1
220,874.5,4146,"54,8","12,81","10,61","4,63",2021-09-24 09:52:55,Skanstull,2021-09-24,DiSC,20210924-1
221,884.5,4269,"54,8","13,2","10,93","4,77",2021-09-24 09:53:05,Skanstull,2021-09-24,DiSC,20210924-1
222,894.5,4177,"55,7","13,16","10,96","4,69",2021-09-24 09:53:15,Skanstull,2021-09-24,DiSC,20210924-1
223,904.5,4411,"53,4","13,24","10,87","4,88",2021-09-24 09:53:25,Skanstull,2021-09-24,DiSC,20210924-1
224,914.5,4371,55,"13,57","11,25","4,89",2021-09-24 09:53:35,Skanstull,2021-09-24,DiSC,20210924-1
225,924.5,4529,53,"13,49","11,04",5,2021-09-24 09:53:45,Skanstull,2021-09-24,DiSC,20210924-1
226,934.5,5263,"53,1","15,71","12,86","5,82",2021-09-24 09:53:55,Skanstull,2021-09-24,DiSC,20210924-1
227,944.5,4932,"56,1","15,65","13,05","5,55",2021-09-24 09:54:05,Skanstull,2021-09-24,DiSC,20210924-1
228,954.5,4877,"56,8","15,67","13,13","5,51",2021-09-24 09:54:15,Skanstull,2021-09-24,DiSC,20210924-1
229,964.5,4868,"56,1","15,43","12,87","5,48",2021-09-24 09:54:25,Skanstull,2021-09-24,DiSC,20210924-1
230,974.5,4883,55,"15,16","12,57","5,46",2021-09-24 09:54:35,Skanstull,2021-09-24,DiSC,20210924-1
231,984.5,4927,"54,3","15,06","12,43","5,48",2021-09-24 09:54:45,Skanstull,2021-09-24,DiSC,20210924-1
232,994.5,4516,"56,1","14,33","11,96","5,08",2021-09-24 09:54:55,Skanstull,2021-09-24,DiSC,20210924-1
233,1004.5,4695,"54,5","14,43","11,93","5,23",2021-09-24 09:55:05,Skanstull,2021-09-24,DiSC,20210924-1
234,1014.5,5665,"51,1","16,18","13,07","6,18",2021-09-24 09:55:15,Skanstull,2021-09-24,DiSC,20210924-1
235,1024.5,5283,"57,7","17,3","14,57","6,01",2021-09-24 09:55:25,Skanstull,2021-09-24,DiSC,20210924-1
236,1034.5,5512,"57,3","17,89","15,02","6,25",2021-09-24 09:55:35,Skanstull,2021-09-24,DiSC,20210924-1
237,1044.5,5389,"58,8","18,02","15,26","6,17",2021-09-24 09:55:45,Skanstull,2021-09-24,DiSC,20210924-1
238,1704.5,3678,"39,1","7,81","5,64","3,66",2021-09-24 10:06:45,Slussen,2021-09-24,DiSC,20210924-1
239,1714.5,3676,"37,2","7,39","5,21","3,59",2021-09-24 10:06:55,Slussen,2021-09-24,DiSC,20210924-1
240,1724.5,3813,"37,8","7,8","5,54","3,74",2021-09-24 10:07:05,Slussen,2021-09-24,DiSC,20210924-1
241,1734.5,3783,"40,2","8,29","6,07","3,8",2021-09-24 10:07:15,Slussen,2021-09-24,DiSC,20210924-1
242,1744.5,3709,"40,1","8,11","5,93","3,72",2021-09-24 10:07:25,Slussen,2021-09-24,DiSC,20210924-1
243,1754.5,3776,"39,9","8,21","5,99","3,78",2021-09-24 10:07:35,Slussen,2021-09-24,DiSC,20210924-1
244,1764.5,3487,40,"7,6","5,54","3,5",2021-09-24 10:07:45,Slussen,2021-09-24,DiSC,20210924-1
245,1774.5,3611,39,"7,65","5,52","3,59",2021-09-24 10:07:55,Slussen,2021-09-24,DiSC,20210924-1
246,1784.5,3667,"38,3","7,62","5,45","3,62",2021-09-24 10:08:05,Slussen,2021-09-24,DiSC,20210924-1
247,1794.5,3664,"38,1","7,57","5,4","3,61",2021-09-24 10:08:15,Slussen,2021-09-24,DiSC,20210924-1
248,1804.5,3641,39,"7,71","5,56","3,62",2021-09-24 10:08:25,Slussen,2021-09-24,DiSC,20210924-1
249,1814.5,3668,"39,6","7,91","5,75","3,67",2021-09-24 10:08:35,Slussen,2021-09-24,DiSC,20210924-1
250,1824.5,3642,"39,1","7,74","5,59","3,62",2021-09-24 10:08:45,Slussen,2021-09-24,DiSC,20210924-1
251,1834.5,3615,"39,3","7,73","5,6","3,6",2021-09-24 10:08:55,Slussen,2021-09-24,DiSC,20210924-1
252,1844.5,3658,"39,7","7,9","5,75","3,66",2021-09-24 10:09:05,Slussen,2021-09-24,DiSC,20210924-1
253,1854.5,3598,"39,8","7,81","5,69","3,6",2021-09-24 10:09:15,Slussen,2021-09-24,DiSC,20210924-1
254,1864.5,3382,"41,5","7,67","5,69","3,44",2021-09-24 10:09:25,Slussen,2021-09-24,DiSC,20210924-1
255,1874.5,3427,"40,1","7,49","5,47","3,44",2021-09-24 10:09:35,Slussen,2021-09-24,DiSC,20210924-1
256,1884.5,3249,"41,7","7,43","5,53","3,31",2021-09-24 10:09:45,Slussen,2021-09-24,DiSC,20210924-1
257,1894.5,3424,"39,9","7,44","5,42","3,43",2021-09-24 10:09:55,Slussen,2021-09-24,DiSC,20210924-1
258,1904.5,3516,"39,9","7,65","5,58","3,52",2021-09-24 10:10:05,Slussen,2021-09-24,DiSC,20210924-1
259,1914.5,3345,"41,8","7,66","5,71","3,41",2021-09-24 10:10:15,Slussen,2021-09-24,DiSC,20210924-1
260,1924.5,3279,"41,4","7,42","5,5","3,33",2021-09-24 10:10:25,Slussen,2021-09-24,DiSC,20210924-1
261,1934.5,3434,"39,3","7,33","5,3","3,42",2021-09-24 10:10:35,Slussen,2021-09-24,DiSC,20210924-1
262,1944.5,3441,"39,1","7,32","5,28","3,42",2021-09-24 10:10:45,Slussen,2021-09-24,DiSC,20210924-1
263,1954.5,3577,"39,2","7,62","5,5","3,56",2021-09-24 10:10:55,Slussen,2021-09-24,DiSC,20210924-1
264,1964.5,3410,"40,1","7,45","5,44","3,42",2021-09-24 10:11:05,Slussen,2021-09-24,DiSC,20210924-1
265,1974.5,3422,"39,8","7,42","5,4","3,43",2021-09-24 10:11:15,Slussen,2021-09-24,DiSC,20210924-1
266,1984.5,3335,"40,8","7,44","5,48","3,37",2021-09-24 10:11:25,Slussen,2021-09-24,DiSC,20210924-1
267,1994.5,3592,"38,9","7,58","5,46","3,56",2021-09-24 10:11:35,Slussen,2021-09-24,DiSC,20210924-1
268,2004.5,3475,"40,6","7,69","5,65","3,5",2021-09-24 10:11:45,Slussen,2021-09-24,DiSC,20210924-1
269,2014.5,3518,"39,5","7,56","5,48","3,51",2021-09-24 10:11:55,Slussen,2021-09-24,DiSC,20210924-1
270,2024.5,3423,"40,2","7,51","5,49","3,44",2021-09-24 10:12:05,Slussen,2021-09-24,DiSC,20210924-1
271,2744.5,4718,"61,5","16,56","14,21","5,48",2021-09-24 10:24:05,T-Centralen,2021-09-24,DiSC,20210924-1
272,2754.5,4149,"56,2","13,19","11,02","4,67",2021-09-24 10:24:15,T-Centralen,2021-09-24,DiSC,20210924-1
273,2764.5,3245,"59,9","11,07","9,43","3,74",2021-09-24 10:24:25,T-Centralen,2021-09-24,DiSC,20210924-1
274,2774.5,3384,"56,4","10,8","9,03","3,82",2021-09-24 10:24:35,T-Centralen,2021-09-24,DiSC,20210924-1
275,2784.5,3254,"55,9","10,28","8,57","3,66",2021-09-24 10:24:45,T-Centralen,2021-09-24,DiSC,20210924-1
276,2794.5,2789,"57,5","9,09","7,65","3,17",2021-09-24 10:24:55,T-Centralen,2021-09-24,DiSC,20210924-1
277,2804.5,2732,53,"8,13","6,66","3,02",2021-09-24 10:25:05,T-Centralen,2021-09-24,DiSC,20210924-1
278,2814.5,2828,"53,5","8,51","6,99","3,13",2021-09-24 10:25:15,T-Centralen,2021-09-24,DiSC,20210924-1
279,2824.5,2685,"55,2","8,37","6,95","3,01",2021-09-24 10:25:25,T-Centralen,2021-09-24,DiSC,20210924-1
280,2834.5,2766,"53,5","8,32","6,84","3,07",2021-09-24 10:25:35,T-Centralen,2021-09-24,DiSC,20210924-1
281,2844.5,2516,"54,9","7,79","6,45","2,81",2021-09-24 10:25:45,T-Centralen,2021-09-24,DiSC,20210924-1
282,2854.5,2580,"52,3","7,57","6,17","2,84",2021-09-24 10:25:55,T-Centralen,2021-09-24,DiSC,20210924-1
283,2864.5,2487,"52,1","7,26","5,91","2,73",2021-09-24 10:26:05,T-Centralen,2021-09-24,DiSC,20210924-1
284,2874.5,2672,"54,1","8,14","6,72","2,97",2021-09-24 10:26:15,T-Centralen,2021-09-24,DiSC,20210924-1
285,2884.5,2430,"52,1","7,11","5,79","2,67",2021-09-24 10:26:25,T-Centralen,2021-09-24,DiSC,20210924-1
286,2894.5,2132,"57,2","6,91","5,8","2,42",2021-09-24 10:26:35,T-Centralen,2021-09-24,DiSC,20210924-1
287,2904.5,2251,"55,8","7,1","5,92","2,53",2021-09-24 10:26:45,T-Centralen,2021-09-24,DiSC,20210924-1
288,2914.5,2205,"57,9","7,25","6,12","2,51",2021-09-24 10:26:55,T-Centralen,2021-09-24,DiSC,20210924-1
289,2924.5,2263,"57,6","7,4","6,23","2,57",2021-09-24 10:27:05,T-Centralen,2021-09-24,DiSC,20210924-1
290,2934.5,2484,"54,9","7,69","6,37","2,78",2021-09-24 10:27:15,T-Centralen,2021-09-24,DiSC,20210924-1
291,2944.5,2507,"55,6","7,88","6,56","2,82",2021-09-24 10:27:25,T-Centralen,2021-09-24,DiSC,20210924-1
292,2954.5,2304,"55,9","7,27","6,07","2,59",2021-09-24 10:27:35,T-Centralen,2021-09-24,DiSC,20210924-1
293,2964.5,2230,"54,1","6,79","5,6","2,48",2021-09-24 10:27:45,T-Centralen,2021-09-24,DiSC,20210924-1
294,2974.5,2276,"52,5","6,71","5,47","2,51",2021-09-24 10:27:55,T-Centralen,2021-09-24,DiSC,20210924-1
295,2984.5,2272,"51,7","6,59","5,35","2,49",2021-09-24 10:28:05,T-Centralen,2021-09-24,DiSC,20210924-1
296,2994.5,2164,"53,6","6,53","5,37","2,4",2021-09-24 10:28:15,T-Centralen,2021-09-24,DiSC,20210924-1
297,3004.5,2503,"48,6","6,77","5,37","2,69",2021-09-24 10:28:25,T-Centralen,2021-09-24,DiSC,20210924-1
298,3014.5,2348,"52,6","6,94","5,67","2,59",2021-09-24 10:28:35,T-Centralen,2021-09-24,DiSC,20210924-1
299,3024.5,2242,"52,5","6,61","5,39","2,47",2021-09-24 10:28:45,T-Centralen,2021-09-24,DiSC,20210924-1
300,3034.5,2831,"44,6","6,96","5,33","2,95",2021-09-24 10:28:55,T-Centralen,2021-09-24,DiSC,20210924-1
301,3044.5,2322,"51,8","6,75","5,49","2,55",2021-09-24 10:29:05,T-Centralen,2021-09-24,DiSC,20210924-1
