[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.11]
[File start time: 08:01:33]

Time	Number	Size	LDSA	Filter	Diff	
1214,5	3649	74,7	15,9	14,34	4,57
1224,5	3362	79,2	15,64	14,29	4,31
1234,5	3510	76,6	15,73	14,26	4,44
1244,5	3688	74	15,91	14,32	4,6
1254,5	3361	78,7	15,53	14,16	4,3
1264,5	3166	81,2	15,15	13,91	4,11
1274,5	3269	80,8	15,54	14,25	4,23
1284,5	3004	71,6	12,5	11,17	3,7
1294,5	3116	68,4	12,31	10,88	3,77
1304,5	2699	76,6	12,11	10,98	3,41
1314,5	2662	72,3	11,19	10,02	3,29
1324,5	2895	65	10,82	9,44	3,43
1334,5	2457	74,4	10,66	9,61	3,07
1344,5	2404	75,8	10,66	9,65	3,03
1354,5	2233	79,6	10,44	9,55	2,87
1364,5	3773	66,5	14,47	12,69	4,51
1374,5	4158	70,7	17,04	15,17	5,09
1384,5	3971	72,3	16,68	14,93	4,9
1394,5	3942	72,9	16,72	14,99	4,88
1404,5	3995	71,4	16,56	14,78	4,91
1414,5	4215	70,5	17,24	15,34	5,16
1424,5	4135	73,4	17,67	15,87	5,14
1434,5	4208	72,4	17,73	15,87	5,2
1444,5	4323	70,6	17,7	15,75	5,29
1454,5	4048	73,2	17,26	15,49	5,02
1464,5	4638	66	17,64	15,44	5,53
1474,5	4271	71,2	17,66	15,75	5,24
