[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.12]
[File start time: 07:46:56]

Time	Number	Size	LDSA	Filter	Diff	
1304,5	3688	44,5	9,05	6,93	3,84
1314,5	3614	45,6	9,1	7,04	3,79
1324,5	3567	46,8	9,26	7,23	3,78
1334,5	3500	49,4	9,63	7,69	3,78
1344,5	3608	47,6	9,55	7,51	3,85
1354,5	3675	45,5	9,24	7,13	3,86
1364,5	3518	45,3	8,81	6,79	3,69
1374,5	3470	39	7,35	5,3	3,45
1384,5	3497	39,4	7,49	5,42	3,49
1394,5	3427	38,7	7,2	5,18	3,4
1404,5	3426	38,9	7,23	5,21	3,4
1414,5	3216	38	6,63	4,72	3,17
1424,5	3352	37,5	6,8	4,81	3,28
1434,5	3297	39	6,98	5,03	3,27
1444,5	3300	39,5	7,1	5,15	3,3
1454,5	3242	41,3	7,31	5,41	3,29
1464,5	4349	46,6	11,23	8,76	4,6
1474,5	3938	50,4	11,1	8,93	4,28
1484,5	3640	52	10,61	8,63	3,99
1494,5	3460	52,6	10,22	8,34	3,81
1504,5	3406	52,1	9,96	8,11	3,74
1514,5	3896	49,1	10,67	8,49	4,2
1524,5	3555	51,5	10,26	8,32	3,89
1534,5	3852	49,9	10,73	8,6	4,17
1544,5	3800	50,3	10,68	8,58	4,12
1554,5	3716	50,6	10,5	8,46	4,04
1564,5	3902	49,8	10,84	8,67	4,22
1574,5	3723	50,2	10,44	8,38	4,04
