,Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
31,1644.5,3627,"55,9","11,46","9,55","4,08",2021-10-05 15:26:37,Medborgarplatsen,2021-10-05,DiSC,20211005-4
32,1654.5,3607,"56,6","11,55","9,66","4,07",2021-10-05 15:26:47,Medborgarplatsen,2021-10-05,DiSC,20211005-4
33,1664.5,3619,"55,4","11,33","9,42","4,06",2021-10-05 15:26:57,Medborgarplatsen,2021-10-05,DiSC,20211005-4
34,294.5,2621,"61,1","9,15","7,84","3,04",2021-10-05 15:04:07,Odenplan,2021-10-05,DiSC,20211005-4
35,304.5,2615,"57,1","8,47","7,11","2,96",2021-10-05 15:04:17,Odenplan,2021-10-05,DiSC,20211005-4
36,314.5,2676,"55,7","8,43","7,02","3,01",2021-10-05 15:04:27,Odenplan,2021-10-05,DiSC,20211005-4
37,324.5,2679,"56,6","8,58","7,18","3,03",2021-10-05 15:04:37,Odenplan,2021-10-05,DiSC,20211005-4
38,334.5,2748,"57,1","8,88","7,45","3,11",2021-10-05 15:04:47,Odenplan,2021-10-05,DiSC,20211005-4
39,344.5,2994,"56,5","9,58","8,02","3,38",2021-10-05 15:04:57,Odenplan,2021-10-05,DiSC,20211005-4
40,354.5,2887,"56,2","9,17","7,66","3,25",2021-10-05 15:05:07,Odenplan,2021-10-05,DiSC,20211005-4
41,484.5,4830,"50,7","13,69","11,03","5,25",2021-10-05 15:07:17,Rådmansgatan,2021-10-05,DiSC,20211005-4
42,494.5,4256,"54,8","13,16","10,9","4,75",2021-10-05 15:07:27,Rådmansgatan,2021-10-05,DiSC,20211005-4
43,504.5,4252,"54,6","13,09","10,83","4,74",2021-10-05 15:07:37,Rådmansgatan,2021-10-05,DiSC,20211005-4
44,514.5,4589,"52,4","13,49",11,"5,05",2021-10-05 15:07:47,Rådmansgatan,2021-10-05,DiSC,20211005-4
45,524.5,4389,"54,8","13,56","11,22","4,9",2021-10-05 15:07:57,Rådmansgatan,2021-10-05,DiSC,20211005-4
46,534.5,4411,"53,7","13,34","10,97","4,89",2021-10-05 15:08:07,Rådmansgatan,2021-10-05,DiSC,20211005-4
47,1814.5,5866,"56,3","18,67","15,58","6,61",2021-10-05 15:29:27,Skanstull,2021-10-05,DiSC,20211005-4
48,1824.5,6136,"53,1","18,32",15,"6,78",2021-10-05 15:29:37,Skanstull,2021-10-05,DiSC,20211005-4
49,1834.5,6168,"53,5","18,55","15,23","6,83",2021-10-05 15:29:47,Skanstull,2021-10-05,DiSC,20211005-4
50,1844.5,5799,"56,1","18,39","15,34","6,53",2021-10-05 15:29:57,Skanstull,2021-10-05,DiSC,20211005-4
51,1854.5,5913,"54,8","18,26","15,11","6,6",2021-10-05 15:30:07,Skanstull,2021-10-05,DiSC,20211005-4
52,1864.5,5903,"56,6","18,9","15,8","6,66",2021-10-05 15:30:17,Skanstull,2021-10-05,DiSC,20211005-4
53,1874.5,5950,"55,6","18,7","15,55","6,68",2021-10-05 15:30:27,Skanstull,2021-10-05,DiSC,20211005-4
54,1884.5,5846,"55,8","18,45","15,37","6,57",2021-10-05 15:30:37,Skanstull,2021-10-05,DiSC,20211005-4
55,1894.5,5955,"54,5","18,31","15,13","6,64",2021-10-05 15:30:47,Skanstull,2021-10-05,DiSC,20211005-4
56,1904.5,6126,"51,8","17,77","14,42","6,71",2021-10-05 15:30:57,Skanstull,2021-10-05,DiSC,20211005-4
57,1914.5,6021,"52,5","17,75","14,48","6,63",2021-10-05 15:31:07,Skanstull,2021-10-05,DiSC,20211005-4
58,1924.5,6213,"50,7","17,61","14,18","6,76",2021-10-05 15:31:17,Skanstull,2021-10-05,DiSC,20211005-4
59,1934.5,6447,"47,3","16,93","13,28","6,85",2021-10-05 15:31:27,Skanstull,2021-10-05,DiSC,20211005-4
60,1944.5,6101,"48,9","16,61","13,19","6,56",2021-10-05 15:31:37,Skanstull,2021-10-05,DiSC,20211005-4
61,1954.5,6311,"46,7","16,32","12,73","6,68",2021-10-05 15:31:47,Skanstull,2021-10-05,DiSC,20211005-4
62,1964.5,6177,"48,6","16,71","13,24","6,63",2021-10-05 15:31:57,Skanstull,2021-10-05,DiSC,20211005-4
63,1974.5,6350,"47,8","16,85","13,26","6,77",2021-10-05 15:32:07,Skanstull,2021-10-05,DiSC,20211005-4
64,1984.5,6174,"48,2","16,55","13,08","6,6",2021-10-05 15:32:17,Skanstull,2021-10-05,DiSC,20211005-4
65,1994.5,6589,"45,9","16,72","12,96","6,93",2021-10-05 15:32:27,Skanstull,2021-10-05,DiSC,20211005-4
66,2004.5,6040,"50,9","17,19","13,86","6,58",2021-10-05 15:32:37,Skanstull,2021-10-05,DiSC,20211005-4
67,2014.5,5755,"53,9","17,48","14,39","6,39",2021-10-05 15:32:47,Skanstull,2021-10-05,DiSC,20211005-4
68,2024.5,5835,"53,6","17,61","14,47","6,47",2021-10-05 15:32:57,Skanstull,2021-10-05,DiSC,20211005-4
69,1384.5,4532,49,"12,36","9,83","4,87",2021-10-05 15:22:17,Slussen,2021-10-05,DiSC,20211005-4
70,1394.5,4700,"47,7","12,45","9,8","5,01",2021-10-05 15:22:27,Slussen,2021-10-05,DiSC,20211005-4
71,1404.5,4434,"50,2","12,43","9,98","4,81",2021-10-05 15:22:37,Slussen,2021-10-05,DiSC,20211005-4
72,1414.5,4681,"50,3","13,17","10,58","5,08",2021-10-05 15:22:47,Slussen,2021-10-05,DiSC,20211005-4
73,1424.5,4883,"45,9","12,41","9,62","5,14",2021-10-05 15:22:57,Slussen,2021-10-05,DiSC,20211005-4
74,914.5,3141,"56,2","9,99","8,35","3,54",2021-10-05 15:14:27,T-Centralen,2021-10-05,DiSC,20211005-4
75,924.5,3005,58,"9,88","8,34","3,42",2021-10-05 15:14:37,T-Centralen,2021-10-05,DiSC,20211005-4
76,934.5,2975,"58,6","9,91","8,39","3,4",2021-10-05 15:14:47,T-Centralen,2021-10-05,DiSC,20211005-4
77,944.5,2774,"60,1","9,49","8,1","3,2",2021-10-05 15:14:57,T-Centralen,2021-10-05,DiSC,20211005-4
78,954.5,2665,61,"9,28","7,95","3,09",2021-10-05 15:15:07,T-Centralen,2021-10-05,DiSC,20211005-4
79,964.5,2689,"61,4","9,43","8,1","3,12",2021-10-05 15:15:17,T-Centralen,2021-10-05,DiSC,20211005-4
80,974.5,2557,"61,8","9,03","7,77","2,98",2021-10-05 15:15:27,T-Centralen,2021-10-05,DiSC,20211005-4
81,984.5,2922,"54,4","8,96","7,4","3,26",2021-10-05 15:15:37,T-Centralen,2021-10-05,DiSC,20211005-4
