[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.07]
[File start time: 07:41:33]

Time	Number	Size	LDSA	Filter	Diff	
534,5	1558	75,3	6,86	6,21	1,96
544,5	1640	73	6,97	6,26	2,03
554,5	1585	74	6,84	6,16	1,98
564,5	1545	76,3	6,89	6,25	1,95
574,5	1546	75,5	6,82	6,17	1,94
584,5	1529	75,6	6,76	6,12	1,92
594,5	1988	65,9	7,54	6,6	2,37
604,5	1511	78,8	6,98	6,38	1,93
614,5	1577	76,5	7,06	6,4	1,99
624,5	1585	77,1	7,16	6,51	2,01
634,5	1627	75,5	7,18	6,5	2,05
644,5	1894	66,7	7,28	6,4	2,27
654,5	2701	55,1	8,4	6,97	3,02
664,5	2698	55,2	8,41	6,98	3,02
674,5	2621	56,1	8,32	6,95	2,95
684,5	2734	54,5	8,4	6,94	3,05
694,5	2773	54,9	8,59	7,12	3,1
704,5	2655	56,5	8,49	7,1	3
714,5	2488	58,2	8,23	6,95	2,84
724,5	2610	56,7	8,38	7,02	2,95
734,5	3078	51,2	8,83	7,14	3,36
744,5	2578	58,7	8,6	7,28	2,95
754,5	2760	58	9,09	7,67	3,14
764,5	1293	77,9	5,91	5,39	1,65
774,5	468	74	2,02	1,82	0,58
784,5	557	70,8	2,29	2,04	0,68
794,5	2153	56,8	6,92	5,8	2,43
804,5	875	80	4,12	3,77	1,13
814,5	1282	64,7	4,77	4,15	1,52
824,5	1507	63,7	5,5	4,78	1,77
834,5	1492	65,2	5,6	4,89	1,77
844,5	1396	67,7	5,46	4,82	1,68
854,5	1179	72,7	4,99	4,48	1,46
864,5	1035	76,2	4,62	4,19	1,31
874,5	961	73,7	4,13	3,72	1,2
884,5	1044	70,5	4,27	3,81	1,28
894,5	983	72,5	4,15	3,72	1,22
904,5	1348	55,7	4,25	3,54	1,52
914,5	824	82,5	4,02	3,7	1,08
924,5	936	74,5	4,07	3,67	1,17
934,5	1191	65,5	4,49	3,93	1,42
944,5	3019	45,5	7,6	5,87	3,17
954,5	3992	43,7	9,59	7,28	4,13
964,5	4950	39,1	10,51	7,59	4,92
974,5	6016	36,1	11,7	8,11	5,8
984,5	6986	33,1	12,35	8,19	6,5
994,5	11187	25,7	14,95	8,52	9,26
1004,5	8771	29,2	13,5	8,33	7,73
1014,5	6893	32,6	11,96	7,86	6,37
1024,5	5298	37,6	10,78	7,63	5,19
1034,5	4855	39,1	10,33	7,46	4,83
1044,5	4373	41,3	9,87	7,31	4,44
1054,5	3612	46,7	9,35	7,3	3,82
1064,5	4351	42	10,01	7,47	4,44
1074,5	4786	39,8	10,37	7,54	4,79
1084,5	4354	40,8	9,71	7,15	4,4
1094,5	1377	62,8	4,95	4,28	1,61
1104,5	759	89,1	4,03	3,77	1,03
1114,5	659	92,7	3,65	3,43	0,91
1124,5	897	76,1	3,99	3,62	1,13
1134,5	961	70,7	3,94	3,52	1,18
1144,5	1570	47,9	4,18	3,3	1,68
1154,5	978	70,1	3,98	3,54	1,19
1164,5	2277	49,3	6,26	5	2,46
1174,5	3869	45,4	9,72	7,5	4,06
1184,5	3999	46,1	10,21	7,93	4,22
1194,5	3992	46,3	10,23	7,96	4,21
1204,5	3939	47,1	10,29	8,06	4,18
1214,5	3699	48,2	9,92	7,84	3,96
1224,5	3564	49,3	9,8	7,81	3,84
1234,5	3553	48,9	9,67	7,69	3,82
1244,5	3610	48,2	9,68	7,66	3,86
1254,5	3798	47,1	9,92	7,77	4,03
1264,5	3752	47,9	9,99	7,88	4,01
1274,5	3945	46,6	10,19	7,94	4,17
1284,5	3969	46,9	10,32	8,07	4,21
1294,5	3928	47,3	10,3	8,08	4,17
1304,5	3721	48,5	10,04	7,95	3,99
1314,5	2344	62,1	8,32	7,17	2,73
1324,5	1770	74,2	7,66	6,91	2,21
1334,5	1922	66,5	7,37	6,47	2,3
1344,5	1797	70,9	7,4	6,6	2,2
1354,5	1724	72,3	7,25	6,49	2,13
1364,5	1802	70,1	7,32	6,52	2,2
1374,5	1695	71,1	7	6,25	2,08
1384,5	1705	70,4	6,96	6,2	2,08
1394,5	1784	66,9	6,88	6,05	2,14
1404,5	1509	77	6,8	6,18	1,91
1414,5	1792	68,5	7,1	6,28	2,17
1424,5	2744	56,8	8,83	7,41	3,1
1434,5	2345	65,7	8,87	7,76	2,79
1444,5	2295	62,1	8,15	7,02	2,68
1454,5	2413	61	8,41	7,2	2,8
1464,5	2564	59,5	8,69	7,39	2,95
1474,5	2708	58,4	8,99	7,6	3,09
1484,5	3100	54,7	9,56	7,91	3,46
1494,5	2554	60,9	8,88	7,61	2,96
1504,5	2450	60,7	8,48	7,25	2,83
1514,5	2332	61,9	8,25	7,09	2,72
1524,5	2474	59,7	8,41	7,16	2,85
1534,5	2468	60,4	8,49	7,25	2,85
1544,5	2402	61	8,36	7,17	2,78
1554,5	2492	59,7	8,47	7,21	2,87
1564,5	2438	60,6	8,43	7,21	2,82
1574,5	2613	58,3	8,64	7,3	2,98
1584,5	2545	59,7	8,64	7,36	2,93
1594,5	2519	59,7	8,56	7,28	2,9
1604,5	2392	62,1	8,5	7,32	2,79
1614,5	2665	57	8,6	7,22	3,02
1624,5	2418	62,8	8,7	7,52	2,83
1634,5	2468	60,5	8,51	7,27	2,85
1644,5	2109	63,6	7,69	6,67	2,48
1654,5	1850	64,1	6,81	5,92	2,18
1664,5	1727	66,3	6,6	5,79	2,06
1674,5	1987	59	6,67	5,66	2,28
1684,5	1472	72,5	6,21	5,57	1,82
1694,5	1587	67,4	6,17	5,44	1,91
1704,5	1503	67,6	5,87	5,17	1,81
1714,5	1365	73,4	5,84	5,25	1,7
1724,5	1296	76,1	5,77	5,23	1,64
1734,5	1501	69,5	6,04	5,36	1,83
1744,5	1567	69,9	6,35	5,64	1,91
1754,5	2850	59,3	9,62	8,17	3,27
1764,5	3031	59,7	10,31	8,78	3,49
1774,5	2781	63	10,04	8,68	3,26
1784,5	2736	63,7	9,99	8,67	3,22
1794,5	2723	64,3	10,05	8,74	3,22
1804,5	3072	58,4	10,2	8,62	3,51
1814,5	2815	61,7	9,93	8,53	3,28
1824,5	3211	55,7	10,11	8,42	3,61
1834,5	2825	60,9	9,81	8,4	3,27
1844,5	2627	63,6	9,58	8,3	3,09
1854,5	2904	60,4	10	8,54	3,35
1864,5	2368	65,1	8,87	7,74	2,81
1874,5	1947	64,1	7,17	6,23	2,3
1884,5	1753	66,5	6,72	5,9	2,1
1894,5	1788	63,3	6,48	5,61	2,1
1904,5	1525	69,6	6,15	5,46	1,86
1914,5	1327	76,8	5,97	5,42	1,68
1924,5	1398	72,9	5,94	5,33	1,73
1934,5	1426	73,3	6,09	5,47	1,77
1944,5	1996	65,5	7,52	6,57	2,37
1954,5	2884	64,7	10,72	9,33	3,41
1964,5	2734	65,5	10,31	9,01	3,25
1974,5	3000	63	10,82	9,36	3,52
1984,5	3235	59,2	10,9	9,25	3,71
1994,5	3284	58,8	10,97	9,3	3,76
2004,5	3308	58,5	11	9,3	3,78
2014,5	3143	61,9	11,13	9,57	3,66
2024,5	3147	62	11,15	9,6	3,67
2034,5	3082	62,4	11,01	9,5	3,6
2044,5	3143	61,5	11,03	9,47	3,65
2054,5	4036	53,3	12,1	9,92	4,47
2064,5	3551	58,2	11,73	9,91	4,05
