[miniDiSC java tool version 2 output file]
[Data recorded with miniDiSC SN101607 running firmware 3,42]
[File start date: 2021.10.07]
[File start time: 16:01:57]

Time	Number	Size	LDSA	Filter	Diff	
644,5	2604	61,7	9,18	7,89	3,03
654,5	2414	65,9	9,15	8,01	2,88
664,5	2470	64,9	9,21	8,03	2,93
674,5	2482	62,3	8,85	7,63	2,9
684,5	2588	61,9	9,17	7,89	3,02
694,5	2537	62,9	9,14	7,9	2,97
704,5	2614	61,9	9,25	7,96	3,05
714,5	2651	62,5	9,49	8,19	3,1
724,5	2691	61,9	9,52	8,19	3,13
734,5	3232	54,3	9,9	8,18	3,6
744,5	2677	62,1	9,51	8,19	3,12
754,5	2095	69,6	8,44	7,49	2,55
764,5	1952	70	7,92	7,04	2,38
774,5	1675	74,8	7,31	6,6	2,1
784,5	1624	75,3	7,14	6,46	2,04
794,5	1619	75,2	7,11	6,43	2,03
804,5	1586	79,1	7,37	6,74	2,04
814,5	1539	75,4	6,78	6,13	1,93
824,5	1621	72,8	6,87	6,16	2,01
834,5	1572	73,2	6,7	6,02	1,95
844,5	1601	72,9	6,8	6,1	1,99
854,5	2734	56,7	8,78	7,35	3,09
864,5	2387	61,9	8,45	7,27	2,78
874,5	2629	57,5	8,57	7,21	2,98
884,5	2239	62,7	8,03	6,94	2,62
894,5	2358	60,7	8,17	6,99	2,73
904,5	2367	59,8	8,06	6,86	2,72
914,5	2545	56,4	8,13	6,8	2,87
924,5	2679	55	8,31	6,89	3
934,5	2954	53,4	8,87	7,29	3,27
944,5	3109	51,8	9,02	7,33	3,41
954,5	3189	51,2	9,13	7,38	3,48
964,5	3117	51,5	8,99	7,28	3,41
974,5	2838	55,6	8,92	7,43	3,19
984,5	2823	56,5	9,02	7,54	3,19
994,5	2855	54,3	8,74	7,22	3,18
1004,5	2684	58,6	8,94	7,57	3,07
1014,5	963	92	5,29	4,97	1,32
1024,5	1281	67,2	4,96	4,37	1,54
1034,5	997	83,5	4,92	4,54	1,31
1044,5	699	93,5	3,91	3,68	0,97
1054,5	798	80,6	3,79	3,48	1,03
1064,5	439	114,7	3,09	2,99	0,68
1074,5	613	83,1	3,01	2,78	0,8
1084,5	506	97,8	2,98	2,83	0,72
1094,5	438	117,7	3,17	3,08	0,69
1104,5	390	121,6	2,92	2,85	0,62
1114,5	444	103,3	2,78	2,65	0,65
1124,5	418	111,3	2,84	2,75	0,64
1134,5	1923	49,8	5,35	4,28	2,08
1144,5	4174	41,2	9,41	6,97	4,23
1154,5	3819	43,3	9,08	6,87	3,94
1164,5	3304	45,4	8,3	6,41	3,47
1174,5	3182	46,1	8,12	6,31	3,35
1184,5	3188	46,6	8,23	6,42	3,37
1194,5	3413	44,3	8,33	6,37	3,55
1204,5	3201	46,5	8,25	6,43	3,38
1214,5	3145	46,2	8,04	6,25	3,32
1224,5	2963	47,4	7,81	6,13	3,15
1234,5	2916	48,1	7,8	6,16	3,12
1244,5	2801	49,3	7,71	6,15	3,02
1254,5	2805	49,2	7,69	6,13	3,02
1264,5	2843	49,2	7,8	6,22	3,06
1274,5	2899	48,7	7,86	6,24	3,11
1284,5	2617	52,2	7,67	6,25	2,88
1294,5	839	87,3	4,35	4,05	1,13
1304,5	453	118,2	3,29	3,2	0,71
1314,5	719	82	3,48	3,2	0,94
1324,5	837	73,3	3,57	3,21	1,04
1334,5	854	72,2	3,59	3,21	1,06
1344,5	1135	59,1	3,82	3,24	1,3
1354,5	1023	63	3,69	3,19	1,2
1364,5	1077	61,8	3,8	3,27	1,26
1374,5	1137	60,4	3,92	3,35	1,31
1384,5	4444	39,8	9,64	7,02	4,45
1394,5	5603	41,7	12,78	9,5	5,7
1404,5	5286	42,6	12,37	9,29	5,42
1414,5	5063	44	12,27	9,34	5,25
1424,5	4758	44,7	11,72	8,98	4,96
1434,5	5030	42,7	11,78	8,86	5,16
1444,5	4919	44,4	12,03	9,19	5,12
1454,5	4995	44,6	12,29	9,41	5,21
1464,5	4701	46,7	12,17	9,5	4,98
1474,5	4984	45,9	12,66	9,81	5,25
1484,5	5946	40,7	13,22	9,73	6
1494,5	6015	40,4	13,26	9,72	6,05
1504,5	5006	43,3	11,91	9,01	5,16
1514,5	1445	68,2	5,7	5,04	1,75
1524,5	1167	72,2	4,9	4,39	1,44
1534,5	960	76,7	4,32	3,92	1,22
1544,5	1250	65	4,67	4,08	1,48
1554,5	1584	58,3	5,24	4,43	1,81
1564,5	1334	65,8	5,05	4,42	1,59
1574,5	1270	65,8	4,81	4,22	1,51
1584,5	1248	66,8	4,8	4,22	1,5
1594,5	1278	65,1	4,78	4,18	1,52
1604,5	1637	59,9	5,58	4,76	1,89
1614,5	5153	57,4	16,77	14,1	5,85
1624,5	4553	63,3	16,51	14,29	5,35
1634,5	4811	60,2	16,52	14,09	5,55
1644,5	4766	60,2	16,34	13,93	5,5
1654,5	4694	61,9	16,6	14,27	5,47
1664,5	4588	61,7	16,18	13,91	5,34
1674,5	4795	61,2	16,75	14,35	5,56
1684,5	5072	58,9	16,98	14,39	5,8
1694,5	5002	59,3	16,88	14,33	5,74
1704,5	5117	58,3	16,95	14,32	5,84
1714,5	5008	58,6	16,69	14,12	5,72
1724,5	4993	60,2	17,14	14,62	5,76
1734,5	4744	61,6	16,71	14,35	5,52
1744,5	4869	60,8	16,89	14,45	5,64
1754,5	4774	62	16,92	14,56	5,56
1764,5	1398	92,9	7,77	7,31	1,93
1774,5	1420	78	6,5	5,92	1,81
1784,5	1612	71,9	6,74	6,03	1,99
1794,5	1647	73,2	7,02	6,31	2,05
1804,5	1643	72,9	6,97	6,26	2,04
1814,5	1547	77,5	7,03	6,39	1,97
1824,5	1646	75,3	7,24	6,55	2,07
1834,5	1700	75,3	7,48	6,76	2,14
1844,5	3366	59,1	11,31	9,6	3,86
1854,5	8540	53,4	25,67	21,05	9,45
1864,5	8614	55,4	26,94	22,36	9,65
1874,5	8446	54,8	26,09	21,58	9,43
1884,5	7943	55	24,63	20,4	8,88
1894,5	7496	55,5	23,5	19,53	8,41
1904,5	8053	53,5	24,22	19,87	8,92
1914,5	8364	55,5	26,24	21,8	9,38
1924,5	7488	57,8	24,56	20,68	8,51
1934,5	7783	53,9	23,63	19,45	8,64
1944,5	7590	54,5	23,33	19,27	8,46
1954,5	7381	53,8	22,37	18,4	8,19
1964,5	7495	54,1	22,83	18,81	8,33
1974,5	7582	53,8	22,95	18,87	8,41
1984,5	7194	55,1	22,37	18,54	8,05
1994,5	7249	55,4	22,66	18,81	8,12
2004,5	7694	55,3	24,02	19,94	8,62
2014,5	7764	56,2	24,69	20,6	8,74
2024,5	7820	56	24,78	20,65	8,8
2034,5	7517	57,1	24,31	20,39	8,51
2044,5	5206	64,3	19,21	16,69	6,15
2054,5	2383	73,1	10,14	9,11	2,96
2064,5	3759	59,2	12,67	10,75	4,31
2074,5	2533	70,5	10,36	9,22	3,1
2084,5	1839	75,4	8,1	7,33	2,31
2094,5	1427	80,5	6,77	6,21	1,85
2104,5	1540	74,1	6,66	6	1,92
2114,5	1334	80,1	6,28	5,76	1,72
2124,5	1295	79,5	6,06	5,54	1,67
2134,5	1168	85,4	5,91	5,48	1,55
2144,5	1069	81,6	5,14	4,73	1,39
2154,5	884	91,1	4,81	4,51	1,21
2164,5	1660	60,2	5,7	4,87	1,92
2174,5	4368	46,7	11,3	8,82	4,62
2184,5	4377	48,8	11,91	9,46	4,7
2194,5	4158	49,8	11,55	9,25	4,5
2204,5	4134	49,7	11,47	9,18	4,47
2214,5	3926	51,7	11,38	9,24	4,3
2224,5	3603	53	10,74	8,79	3,98
2234,5	3529	52,1	10,32	8,4	3,88
2244,5	4265	50,1	11,92	9,56	4,62
2254,5	4492	52,7	13,3	10,86	4,95
2264,5	4504	52	13,13	10,67	4,94
2274,5	5403	48,3	14,53	11,49	5,79
2284,5	5641	49,2	15,46	12,31	6,07
2294,5	5367	51	15,33	12,38	5,85
2304,5	4918	51	14,02	11,32	5,36
2314,5	4837	50,2	13,55	10,87	5,24
